feature_id	coordinate	D-CCN1-1	D-CCN1-2	D-CCN1-3	D-CTL-1	D-CTL-2	D-CTL-3	isoform_ids
exclusion_11:101276677-101276827	11:101276677-101276827	3.0	3.0	1.0	2.0	10.0	4.0	ENSMUST00000103108,5974b76a-95e0-4388-b917-ea0ca6b57740
inclusion_11:84907635-84908219	11:84907635-84908219	1.0	1.0	0.0	1.0	1.0	0.0	d957f62c-54a0-4cd2-b9f6-51700d733b99
exclusion_11:84907635-84908219	11:84907635-84908219	5.0	13.0	18.0	17.0	16.0	22.0	c0c5b18d-03f7-4e2d-bfef-ac26d49b4c8a,ENSMUST00000124152,ENSMUST00000093969,92a7bd39-ac12-474d-bbbb-eed525dbb458,206d0b85-0dac-49d8-ada8-ae5adceb8728,5ec62c70-6b40-4613-a8b9-58e72543e095
inclusion_11:101572572-101572807	11:101572572-101572807	0.0	0.0	1.0	1.0	4.0	1.0	0aa222eb-0ef3-45d3-85f1-e38a422c7bd7,9639decd-1d7a-4bf9-ac2c-61d440c15a1d
exclusion_11:101572572-101572807	11:101572572-101572807	261.0	251.0	254.0	157.0	219.0	184.0	ENSMUST00000107208,972bca56-1c05-4505-9e0f-d6276527abd0,cb0e32a3-7fed-427d-ac20-88a0095ff220,ENSMUST00000103099,e692c14a-a967-4319-9349-5210e4fa5f6c,ENSMUST00000123558,65dc8501-9825-40ed-b3aa-cd9924bca140,ENSMUST00000103098,61899e8c-6f35-4dd3-a92b-6723c4e0cf1e,ff80a468-7db6-4edf-a2ee-ac0e27172458
inclusion_11:103043276-103046378	11:103043276-103046378	7.0	3.0	0.0	2.0	1.0	6.0	9f2b9049-c26d-47b6-976d-b0e7886866ed
exclusion_11:103043276-103046378	11:103043276-103046378	201.0	155.0	151.0	171.0	190.0	175.0	54f27f32-7a46-452a-930e-978aef9caee7,f922bdae-4d66-459c-b995-f82b028216c6,742d75fc-ebf5-4f87-982c-fb128ca46fdc,33b5931f-0b3b-4039-8fbe-6ed41b38d98c,4f0071f6-be81-4fc0-a80d-85fca4297ee3,ENSMUST00000021314
inclusion_11:75469618-75470399	11:75469618-75470399	19.0	15.0	8.0	22.0	40.0	18.0	e7937c5d-644e-4759-aa2b-21b43e2237e2,4d1965ab-4b8a-49b3-ba2c-55f32fc766c6,ENSMUST00000124718,352c92a9-b1da-42e1-8a5e-def0514a4247,316c8a81-e841-4b77-b577-c5e4a51dbcbd
exclusion_11:75469618-75470399	11:75469618-75470399	0.0	3.0	0.0	2.0	0.0	0.0	22fcf0ac-e38d-4a1d-8232-47a116610d57
inclusion_11:98029515-98029774	11:98029515-98029774	17.0	15.0	21.0	10.0	9.0	15.0	a32f46e2-749e-42c6-9304-5c518a575844
exclusion_11:98029515-98029774	11:98029515-98029774	21533.0	19263.0	21285.0	13443.0	13226.0	13719.0	ENSMUST00000092425,30aab22b-ae18-4141-b8a6-f0a52044929a,ENSMUST00000017548,6b651602-817e-4392-8a01-1e783cc7afd1,ee825345-cf37-40a0-a966-b6196934a0a9,d605fb14-e869-427a-ad1a-2bfa1b970f23
inclusion_11:49872899-49874263	11:49872899-49874263	9.0	7.0	9.0	3.0	6.0	4.0	77e35d22-cffe-41dd-9bc4-de653beafa7d,a1b479cc-f20b-4d3b-947f-d84025d3cafe
exclusion_11:49872899-49874263	11:49872899-49874263	34.0	29.0	25.0	44.0	69.0	40.0	a8bc7ce1-5af5-45a3-8971-531014fc8caf,ecced595-e8ce-4d16-bbab-f675d009704c,ENSMUST00000164643,37231d8a-885a-42ed-a452-71d62ea86c40,3dd033b3-20ba-48ef-a5b8-1f2c194a40c1,26b6c58d-8739-4ee1-a0ba-8b336207cc56,e6a54f71-8388-4318-a7e1-6f23aab8d078,ENSMUST00000020634,ENSMUST00000020634-1
inclusion_11:94941433-94941546	11:94941433-94941546	0.0	1.0	0.0	0.0	1.0	0.0	221e7912-7503-4292-8647-7184d4147a79
exclusion_11:94941433-94941546	11:94941433-94941546	966.0	950.0	886.0	1750.0	2413.0	1434.0	6fac2392-3402-4efe-8f56-1bceafc6e407,21d38873-bd31-4c13-a413-e5da44272377,c25689b9-14ec-4f7b-974b-d426093bd678,38596639-dc15-43b5-acac-22d6d5e6d8be,d0bb2031-9a69-4a1a-9c93-08a485d65a56,03163697-d47c-4ad2-bd8a-417baec9651d,c010cb08-34de-4f7f-bbda-a5c108e7e478,daf24004-2569-4dd3-a11c-e83e3ebfd499,3115566d-7591-4770-bbe3-b122c6cb9d58,d9965fb5-1cb9-4bff-afcd-dd8de5c79c2f,28700987-513a-449b-ab9d-065329ea14d8,51463456-eb82-40c8-8da4-e3acbb0abde9,3aa3e4c3-5ef8-4a42-8c55-267185d48f9a,b415fb4d-061f-4c88-af3d-9600c98219c0,460459e1-6efc-43ee-8388-5ee49352caff,06a68ff3-e472-4ea5-bfc1-676fd9787d2f,cd8f84d2-3688-448f-ac9c-31dd0533ab7f,54a76f31-fe5d-4071-9aea-2803a13a0060,3080bacb-0cdc-440a-b013-71dab843a615,9e8938e4-ae64-4bba-bd71-e6d5edd3b25f,3d34e099-2cbd-4c58-9fcd-66975c86e6fb,def11968-6e0c-4ad1-8b69-c40a7c882fa9,962caaa1-00c2-443a-925a-62e63c5bf359,d54b926a-d293-4ebc-82a5-cb406b7b66c7,3a84c866-099d-4979-aa53-16c43df53968,f602ae04-0c35-4cbf-82f7-30bdea3414fa,d83279e7-a425-487f-98b9-dec966e5b17c,72d8ac56-52bf-4162-9d64-5c7d537a9070,009b3767-5390-4e86-aaa1-f6a398f61c2d,a2a660a5-a6b1-43e7-99c4-cae18fc604b1,54a00e5f-3856-4f7d-9970-3b48d2e17b8e,853351c4-5ec2-49a5-a96b-76254858f843,aa776ef4-8282-483b-a4aa-d5444ef9e3b2,0b999453-91ff-4342-982f-1d9244797ae2,57f95f38-69e3-4bc3-aca9-af08e0d0a84e,e92baf72-1ad2-4d4d-9869-4d30ac2a378a,89414ada-96c1-4be9-acac-a862e073b237,c2c2c12c-5203-42b7-9058-181bb3f26d82,a5826723-2447-4d2a-b647-5a68ddab9b40,ac550f10-d097-4b55-81f4-fa9d28f00d49,bc4ad160-b6ad-4217-960c-eb546c3f4227,b2531bff-c72d-40a4-84da-b244a92766ae,13a7ca52-c580-4fd7-86fd-e417a1b2f008,87fb9dc9-142b-430b-9270-f79f0d3bd55f,e96e34e8-ee83-4dca-a096-b987ef5148b6,5b0bba32-df2e-48d7-9ddc-c717e8336614,d87f5774-a6a5-49c5-b913-dcd0fbebbd1e,d7a25614-fbd5-452c-95d6-9f159a732af9,0622480b-61f2-45ea-b64b-e201f25e1c36,dcc25634-139a-4c4b-9949-110ff6f46c26,9fe54654-4ef4-4772-9d0b-cf97a3b2f46b,004eb9ab-2938-4fce-81ed-ca4a31c29ef1,35209100-69a3-49d4-a75d-7d7e8e2d2f39,11d971af-7a10-4383-9fd4-152700001570,cfa57500-3bf5-4684-a74b-d397a678134c,d6ec6d5c-7499-497e-a72a-a8e55c7d9ccc,6110d516-d9d2-4597-8e1e-b30b24dad147,13075ec6-ecde-4e91-8b12-a96d03b340ff,00c70590-67a0-4caa-89e0-db5e7132220e,ce442c98-3ec8-487f-9a9f-abf708e182a7,c153c39f-74e9-468a-bd17-49cbd711f711,0081dca9-e220-42b7-a785-e59aa496d10f,90503717-1db5-434f-8000-fe8b8e90ded3,a7789c66-644f-4875-8038-0a756f62635e,39109c69-7cc1-4704-802c-8f97459d7584,512cda52-96ae-432b-a204-e23f442a9143,dd5fdc3c-ea53-411c-b2dd-4665b7173d20,89baa6db-f743-4061-a325-5c889ddc39c8,9920da46-8624-47c1-8de9-fb395d074fdb,7bc4e92b-e9b2-4488-a4e8-7885678eab76,6e066c5c-8271-4bd3-8bec-80666324f4c4,ENSMUST00000001547,932ec924-a69b-4cbe-89bf-52a3ea8fa38c,c7993594-c7d4-4fa9-960f-b5bb6089dbca,0e336e32-68cc-47cc-a311-1109d3dd1236,d4cf4a85-5192-473e-8728-96899573e860,5e1008d5-8bf5-4f81-82d6-02c9964238b5,0f89f163-0dc6-4a1f-9682-ec8e8a2358e6,5244faf0-cb4f-4398-aa85-ce26aebf857d,823c3ce6-66d3-40de-a10f-be8867abd513,672da574-6391-45fc-ac86-623166f1ba49,6e47554d-61a0-41fc-829d-2038b9d20dd2,0e552f56-9fdd-4026-a448-60403b93cfc3,e3a07faa-564e-47fd-bfd5-dad2ba636848,37af6c08-231f-48d3-a3c3-9db2315c48ab,1d83e1dd-4c96-4f69-8f39-4e85e2b12e87,7b44a3e4-9e92-45e5-a86f-6cf03cd7350e,4a39f68c-1ad6-452f-bae3-05c4df0e6873,8822fd94-1368-47dc-ada9-1d8be924a2f7,32847df6-fa3c-4d58-8d8f-87133804684b,0af96c95-d4ed-49c6-b63d-eea2b5a97703,46882595-4073-4145-ad5b-e28b9049d204,f70d05f5-5692-46bd-af78-fc66ccde6654,b9589f71-04e8-445b-9f60-59ca2838da39,3d37165d-b1bd-417b-9917-e86abf59b9fb,96dd9236-ba33-48c2-af1e-0b41119240e3,c9ba6887-d78f-4c75-a552-cab09319e50c,46b4c288-ab7e-409b-bbdb-17256be638c6,976afd59-f330-4c02-9e35-7ba4863ceae9,96247a76-e93a-4026-8bbb-8366c16ac238,09d3d389-b699-4cbe-9a67-a76da1ac4501,f839ef94-6d0a-4d84-a244-770784527879,1fce6930-6a9d-4b84-8dff-fe2d4c5c9130,4640e45e-c3af-4db4-961a-8bcfa02cb915,a74080b1-5b13-4c9c-bd45-b810ee2d5bd8,d5e2c221-f413-484f-932f-360cbf06f2c9,2c04e52b-8054-4c39-a023-c74578ffbbc2,5971d168-1ffc-4977-ae2e-b7481df3834e,c55ee1cc-1dbb-49b6-9237-7792694198cd,13dba52d-203a-418f-89c9-fc60915d7772,4dd2c0e1-6bb6-498c-934c-be5095044050,5b2f21fe-6774-4323-a22e-6c5b57de6143,6212e6fc-deb3-470f-b865-a7430de971a2,b1387f51-0083-4206-9e83-5504c25ae96c,ecd6af9d-45ac-482c-871a-d21533c88f1b,c2f0292d-296f-4b3d-81a9-c18fe8480ab8,81576a86-b420-4bd3-8b31-eabafe9cb349,5e7e45e6-2692-4f46-9475-803846831988,af200ca0-510b-4c8d-8596-3db4cf45067b,f88ab3aa-7d1a-4ea9-b95d-0930e32efeab,128f741d-1f40-4515-a9cb-839a3d56b4cc,0f4b2f19-6ad0-4ac0-a8b6-834a54fb8830,c269fbfa-a505-44d9-b52f-45e333caa28d,7fdf876e-5612-4580-9d3a-6ba5d8c6e40c,5f099273-05be-438e-b633-d8e67da80e99,ebc8f9cf-3606-4d38-b8b6-645e4585e4b3,f10d34cf-a76e-4cb6-b8b4-bb6f65b0cd60,915d1ec9-bb19-43e7-84b4-c2b00bf8e38e,5f1df00d-ccb6-4964-9e5e-30b0caa2a79b,291c8ab3-e8e9-441f-931c-b9858f1e5354,79c08325-6e06-422a-86f3-7cbcc732bf74,6b6a0128-cad8-4d40-b64a-5ec90268e2db,9ef008b0-2e25-46f4-8df5-aa0280370eaa,6fb3452a-1a72-404d-af47-b27d88a93d06,42ef3889-519d-464d-90e3-3edd9ee84d0c,eef80006-fffa-49de-a475-05dcc5c3587c,2662e4de-6b38-4303-8626-93bd80b2343e,883193d2-4a31-4f65-a213-ae56f9843439,22e06858-6612-4208-b397-d40c970e34d8
inclusion_11:119499885-119500590	11:119499885-119500590	3.0	0.0	0.0	0.0	2.0	0.0	37ea5ac7-576a-4c10-9e8d-33b028372556
exclusion_11:119499885-119500590	11:119499885-119500590	9.0	11.0	8.0	6.0	8.0	9.0	ENSMUST00000106244,fd3be70c-ee52-4888-978b-48f8442d8e80,65c05987-a109-46ba-8a0d-b945013082ed
inclusion_11:78518979-78519179	11:78518979-78519179	1.0	2.0	0.0	0.0	0.0	1.0	35602a0f-ca0c-449e-91fe-c9442208730e
exclusion_11:78518979-78519179	11:78518979-78519179	244.0	198.0	167.0	185.0	195.0	161.0	ENSMUST00000133601,15b06e5c-ae98-4578-9787-02ac0603ce32,ENSMUST00000001127,f436bad8-1252-4ec0-ab23-b1715361f68b,ENSMUST00000001127-1
inclusion_11:69587278-69587371	11:69587278-69587371	0.0	1.0	1.0	1.0	2.0	3.0	02916ee3-dd33-4564-9869-9bcdeb2b571d
exclusion_11:69587278-69587371	11:69587278-69587371	240.0	210.0	182.0	229.0	295.0	252.0	7214ec4d-ded7-48f4-bfa5-7b48f00b3713,ENSMUST00000005371,20ac628a-c33a-46ca-9d74-0c77d9efa25e,475b34bb-3d6c-466e-9f6a-d23f8903a62b,16006202-ec4f-4c6f-ac56-8facdf847c36,65d63e8a-9ec6-44a4-811b-0657928224d8,48a1f8ac-3eb3-4b65-b3b0-c39b7ca1e614,5b25c26b-33cd-4279-8a8d-185d49fa31ad,ENSMUST00000108657,a6d61567-7dc9-4c06-ae2b-218e5f05f978,50eec85e-4f1a-4593-ba11-9ddbf10d41cd,4bcb17a3-0d22-4d79-9239-24e81608c14b
inclusion_11:5105347-5105432	11:5105347-5105432	7.0	5.0	7.0	2.0	3.0	8.0	78637619-47a3-4fa2-88ab-76b6a043b617,260c09a8-bfeb-4f8c-a772-6326f759289a,7adf442a-e1bd-4506-84ca-0ddefdb1936c
exclusion_11:5105347-5105432	11:5105347-5105432	26.0	33.0	20.0	13.0	23.0	23.0	5e998157-4df2-42a6-a226-09632fd2e048,ENSMUST00000101610,0b760954-f30b-47cb-9c2e-839546f4c11c,c99f7210-ba48-42e3-aa26-662268b17466,ENSMUST00000109878,030d316e-fd72-4ef8-9a44-94cb0ca9680c,5015579d-f4bf-40dc-a1e6-0afcba462ba9
inclusion_11:69101876-69101986	11:69101876-69101986	0.0	0.0	2.0	1.0	0.0	0.0	c1a9e44c-36ac-4ae2-842f-c26b1d7f7255
exclusion_11:69101876-69101986	11:69101876-69101986	6.0	10.0	11.0	16.0	15.0	8.0	57e2359d-4931-4deb-aa32-28e56df21d99,c0d15f96-18c6-4f60-a471-c132844a55da,7054ebda-a49c-47c9-ac2f-a2ecdd50d250,ENSMUST00000166748,33d986f1-7cb6-4da5-859f-4b03d527081b,fc19a953-2fc3-4646-a53f-c998cae857fe,63f3a821-3981-498b-8ecd-a921eca932f7,4170ff71-8948-4df6-9644-d9660861eea5
inclusion_11:60706122-60706192	11:60706122-60706192	0.0	1.0	0.0	1.0	0.0	0.0	0b424a56-5e3d-4aad-8d1a-beb8be4c13f9
exclusion_11:60706122-60706192	11:60706122-60706192	32.0	10.0	17.0	13.0	27.0	12.0	4a1e69fd-9d5b-4d06-84fb-31ae44b15fec,ENSMUST00000108719,ENSMUST00000052346
inclusion_11:101456664-101457189	11:101456664-101457189	11.0	8.0	11.0	5.0	18.0	8.0	f23ecf6d-a9b7-413f-98ef-b0a98670beb3,1d23a2df-9259-4e77-a360-a82eec4c9ba6,f385752b-7d54-40e9-acb7-48622d10ed19
exclusion_11:101456664-101457189	11:101456664-101457189	505.0	422.0	402.0	254.0	359.0	264.0	ENSMUST00000010502,5bb4f38d-0c7f-4a82-a1fd-3d10770f9828,61957430-bc54-475e-a9bd-27f752e58a72,bfc05931-b28c-407f-b047-23e24cde2a0d,5006b54f-8762-489e-9865-10aa08edb40d,ee0fbbba-cf1c-4800-b220-07c6cf164565
inclusion_11:69915218-69915307	11:69915218-69915307	2.0	1.0	0.0	0.0	1.0	3.0	af96e556-bbd0-4c66-afbc-5d43e3387847
exclusion_11:69915218-69915307	11:69915218-69915307	66.0	56.0	59.0	33.0	52.0	39.0	ENSMUST00000072581,480fb6d8-f56a-4887-8f63-cbc09c2504d9,4fc946cb-6ae8-4b49-b659-45b5cc9b5f71,fac0be3c-92f0-46b0-84b3-eed8ff1d3bb7,5debe126-c541-4cf6-bf50-3999ccf1554d,024bf9b6-13f8-4a2b-b827-ce25d48c251e,ENSMUST00000116358,ENSMUST00000057884,d61491f6-ad63-49d4-9c45-ca241614e620
inclusion_11:120462540-120463830	11:120462540-120463830	22.0	8.0	19.0	27.0	21.0	23.0	ENSMUST00000058370,b9535903-0a47-46a2-bb3b-bca8c12f4b57
exclusion_11:120462540-120463830	11:120462540-120463830	5.0	12.0	12.0	11.0	12.0	9.0	a94e091f-e124-4a5a-b0bf-b29062567687,526ad1b6-61f7-4f1d-80be-d5fd65528194,cff0adb1-87db-488c-b4df-7c0684f1b14a,15d86042-69d9-4954-9683-8ab4a062a3aa,b4af1e3f-4015-494a-b2de-5f66f442fe46
inclusion_11:72447882-72447955	11:72447882-72447955	1.0	3.0	4.0	0.0	0.0	0.0	86436026-ca9f-4e0c-94a2-c75e68fbff17
exclusion_11:72447882-72447955	11:72447882-72447955	151.0	79.0	76.0	137.0	202.0	142.0	80d5fe51-dfd7-4896-ab06-7bf5b162b918,911a58f3-9ae6-4757-bfae-4cbbb87ca532,a7868bcb-b554-40f5-9b88-98a5fd9f7543,e7f0298a-e3d4-458b-b4fb-34bab50b4461,7f962e32-a73c-4ea9-9423-ac7daf66578d,eca82701-c02a-4935-989e-69ea9c8f579a,ENSMUST00000045633,25e7743b-7b17-48ec-a685-5985aa1fdd0d,4ae1a518-fe16-4036-83d3-b1b7cf0f5e0f,718ceec8-8b25-41b3-97ce-4b6d1ac300ee,d0e45f44-b31d-4408-8e5a-f9dfb440722a,41955510-1da7-4b6b-9273-b95700149a22,178b8ef3-23ce-4770-aff3-dc77f8d3d936,920057cd-bcd6-4f4f-9f71-55eb6a669efd,111de13c-0115-4c35-b2d7-1b049719fd58,14104d9d-5e15-4fdc-a2aa-d1b36e1255b9
inclusion_11:49637071-49637201	11:49637071-49637201	3.0	4.0	3.0	4.0	4.0	8.0	e18b7475-c278-4db5-9c5b-80a03c4218f9,c5d470bc-d115-444c-bdea-f88c7548f195
exclusion_11:49637071-49637201	11:49637071-49637201	4.0	1.0	0.0	8.0	8.0	4.0	ENSMUST00000020617,eec21ef3-44d7-47c0-8298-f35210912588
inclusion_11:94950204-94950290	11:94950204-94950290	25.0	35.0	30.0	78.0	80.0	45.0	5f3732ef-bc35-4f9a-a005-d8a0fe56fa81,3aa3e4c3-5ef8-4a42-8c55-267185d48f9a,32847df6-fa3c-4d58-8d8f-87133804684b,f839ef94-6d0a-4d84-a244-770784527879,962caaa1-00c2-443a-925a-62e63c5bf359,5b2602b7-f435-4703-bcbd-8eaf36c05d21
exclusion_11:94950204-94950290	11:94950204-94950290	936.0	929.0	886.0	1619.0	2263.0	1336.0	1b4c1574-6c81-4b72-a171-0ce1d5095b47,6fac2392-3402-4efe-8f56-1bceafc6e407,21d38873-bd31-4c13-a413-e5da44272377,c25689b9-14ec-4f7b-974b-d426093bd678,38596639-dc15-43b5-acac-22d6d5e6d8be,80ff53b9-554b-403c-9e68-05d87df2276b,d0bb2031-9a69-4a1a-9c93-08a485d65a56,03163697-d47c-4ad2-bd8a-417baec9651d,c010cb08-34de-4f7f-bbda-a5c108e7e478,3115566d-7591-4770-bbe3-b122c6cb9d58,d9965fb5-1cb9-4bff-afcd-dd8de5c79c2f,28700987-513a-449b-ab9d-065329ea14d8,51463456-eb82-40c8-8da4-e3acbb0abde9,78b2af89-ec16-4e2a-bb0a-f6df8c03bf59,460459e1-6efc-43ee-8388-5ee49352caff,b1338e77-6a53-47ed-bf3b-e6509dc7b7fe,fb20da5c-03f4-4c25-8bb8-14cc66425de8,cd8f84d2-3688-448f-ac9c-31dd0533ab7f,54a76f31-fe5d-4071-9aea-2803a13a0060,3080bacb-0cdc-440a-b013-71dab843a615,9e8938e4-ae64-4bba-bd71-e6d5edd3b25f,3d34e099-2cbd-4c58-9fcd-66975c86e6fb,def11968-6e0c-4ad1-8b69-c40a7c882fa9,61a804c2-4764-426c-8d9e-df68f0cf6340,3a227388-6300-4e48-a283-a53610dea5bc,bd2011bf-2dc6-4904-83cb-a040db292d84,d54b926a-d293-4ebc-82a5-cb406b7b66c7,3a84c866-099d-4979-aa53-16c43df53968,f602ae04-0c35-4cbf-82f7-30bdea3414fa,d83279e7-a425-487f-98b9-dec966e5b17c,145ae61a-7cd7-46ab-bbbd-c21364f22607,72d8ac56-52bf-4162-9d64-5c7d537a9070,c1f073c9-1b11-46f2-8692-c53fc093999e,009b3767-5390-4e86-aaa1-f6a398f61c2d,a2a660a5-a6b1-43e7-99c4-cae18fc604b1,f4b81c92-0b4e-4bc5-bf86-ff89cfcbd7b2,54a00e5f-3856-4f7d-9970-3b48d2e17b8e,febadcd2-2774-4a46-bc39-d412286340c5,853351c4-5ec2-49a5-a96b-76254858f843,aa776ef4-8282-483b-a4aa-d5444ef9e3b2,df3dcd19-7167-42b9-8bf4-6a0334702122,57f95f38-69e3-4bc3-aca9-af08e0d0a84e,e92baf72-1ad2-4d4d-9869-4d30ac2a378a,293e8349-358b-4ba4-a6a3-755c8cc41287,89414ada-96c1-4be9-acac-a862e073b237,c2c2c12c-5203-42b7-9058-181bb3f26d82,a5826723-2447-4d2a-b647-5a68ddab9b40,ac550f10-d097-4b55-81f4-fa9d28f00d49,bc4ad160-b6ad-4217-960c-eb546c3f4227,b2531bff-c72d-40a4-84da-b244a92766ae,13a7ca52-c580-4fd7-86fd-e417a1b2f008,92c44457-48dc-4fd0-8ae7-9ffdf9d4e2f3,e96e34e8-ee83-4dca-a096-b987ef5148b6,5b0bba32-df2e-48d7-9ddc-c717e8336614,d87f5774-a6a5-49c5-b913-dcd0fbebbd1e,d7a25614-fbd5-452c-95d6-9f159a732af9,0622480b-61f2-45ea-b64b-e201f25e1c36,dcc25634-139a-4c4b-9949-110ff6f46c26,9fe54654-4ef4-4772-9d0b-cf97a3b2f46b,004eb9ab-2938-4fce-81ed-ca4a31c29ef1,35209100-69a3-49d4-a75d-7d7e8e2d2f39,0549d839-f487-43e6-af71-2830c6db1f46,11d971af-7a10-4383-9fd4-152700001570,f4f80237-cb14-43ed-8eec-033558aeb2bc,6110d516-d9d2-4597-8e1e-b30b24dad147,13075ec6-ecde-4e91-8b12-a96d03b340ff,e8c9e32e-9c75-4d71-af1e-09ecd346d23a,00c70590-67a0-4caa-89e0-db5e7132220e,ce442c98-3ec8-487f-9a9f-abf708e182a7,c153c39f-74e9-468a-bd17-49cbd711f711,0081dca9-e220-42b7-a785-e59aa496d10f,90503717-1db5-434f-8000-fe8b8e90ded3,4680c965-e951-4441-b503-c5f0b85db9c7,a7789c66-644f-4875-8038-0a756f62635e,39109c69-7cc1-4704-802c-8f97459d7584,512cda52-96ae-432b-a204-e23f442a9143,dd5fdc3c-ea53-411c-b2dd-4665b7173d20,89baa6db-f743-4061-a325-5c889ddc39c8,9920da46-8624-47c1-8de9-fb395d074fdb,7bc4e92b-e9b2-4488-a4e8-7885678eab76,6e066c5c-8271-4bd3-8bec-80666324f4c4,ENSMUST00000001547,c617c458-d31a-45e0-bed0-80d3ad850e4e,932ec924-a69b-4cbe-89bf-52a3ea8fa38c,c7993594-c7d4-4fa9-960f-b5bb6089dbca,f697d99a-a580-4ac8-a0b5-684f2418e4a6,52adfe0d-910f-4ca2-a592-9b57d023a7aa,27d9b011-7373-440c-bc18-a8a5b73e4787,0e336e32-68cc-47cc-a311-1109d3dd1236,d4cf4a85-5192-473e-8728-96899573e860,5e1008d5-8bf5-4f81-82d6-02c9964238b5,0f89f163-0dc6-4a1f-9682-ec8e8a2358e6,5244faf0-cb4f-4398-aa85-ce26aebf857d,823c3ce6-66d3-40de-a10f-be8867abd513,672da574-6391-45fc-ac86-623166f1ba49,3ddc9f4d-734e-4380-b6f9-33e014c17682,e3a07faa-564e-47fd-bfd5-dad2ba636848,e4977d83-0b7b-459e-b090-cdc1537c82a2,5cb96b33-e727-4502-b4e5-c2c9bd654677,37af6c08-231f-48d3-a3c3-9db2315c48ab,cac5ae33-e5fc-48ec-a678-09d74ffab46f,3c661c30-5659-4172-8361-1b1c2f18b8e4,915e3971-4bc7-4006-be9f-0d89abb889c1,1d83e1dd-4c96-4f69-8f39-4e85e2b12e87,7b44a3e4-9e92-45e5-a86f-6cf03cd7350e,cb4841a2-724c-49f0-a573-6866c2438f60,4a39f68c-1ad6-452f-bae3-05c4df0e6873,8822fd94-1368-47dc-ada9-1d8be924a2f7,c6bdcbbd-c2b2-4c58-8d57-58efd0c30521,0af96c95-d4ed-49c6-b63d-eea2b5a97703,46882595-4073-4145-ad5b-e28b9049d204,f70d05f5-5692-46bd-af78-fc66ccde6654,b9589f71-04e8-445b-9f60-59ca2838da39,e8a9767a-f788-45b2-b337-584f8e5086f3,3d37165d-b1bd-417b-9917-e86abf59b9fb,96dd9236-ba33-48c2-af1e-0b41119240e3,c9ba6887-d78f-4c75-a552-cab09319e50c,46b4c288-ab7e-409b-bbdb-17256be638c6,ac19f997-475b-406d-842b-843c1c41a640,0a3fe154-f9a1-41dc-819e-8bf5a99692a3,976afd59-f330-4c02-9e35-7ba4863ceae9,2f96ff54-ec4e-4155-9860-f2d5ebcc2383,177b0d22-1d45-4f25-b582-58b1413b88ec,96247a76-e93a-4026-8bbb-8366c16ac238,09d3d389-b699-4cbe-9a67-a76da1ac4501,1fce6930-6a9d-4b84-8dff-fe2d4c5c9130,4640e45e-c3af-4db4-961a-8bcfa02cb915,a74080b1-5b13-4c9c-bd45-b810ee2d5bd8,d5e2c221-f413-484f-932f-360cbf06f2c9,27f94713-0d69-4dd3-bce0-b0ffb64eee65,5971d168-1ffc-4977-ae2e-b7481df3834e,c55ee1cc-1dbb-49b6-9237-7792694198cd,13dba52d-203a-418f-89c9-fc60915d7772,4dd2c0e1-6bb6-498c-934c-be5095044050,5b2f21fe-6774-4323-a22e-6c5b57de6143,6212e6fc-deb3-470f-b865-a7430de971a2,b1387f51-0083-4206-9e83-5504c25ae96c,c2f0292d-296f-4b3d-81a9-c18fe8480ab8,81576a86-b420-4bd3-8b31-eabafe9cb349,5e7e45e6-2692-4f46-9475-803846831988,af200ca0-510b-4c8d-8596-3db4cf45067b,f88ab3aa-7d1a-4ea9-b95d-0930e32efeab,128f741d-1f40-4515-a9cb-839a3d56b4cc,0f4b2f19-6ad0-4ac0-a8b6-834a54fb8830,c269fbfa-a505-44d9-b52f-45e333caa28d,7fdf876e-5612-4580-9d3a-6ba5d8c6e40c,ebc8f9cf-3606-4d38-b8b6-645e4585e4b3,0bf804e6-bdc0-4f72-afb2-6a3579e7ff02,915d1ec9-bb19-43e7-84b4-c2b00bf8e38e,5f1df00d-ccb6-4964-9e5e-30b0caa2a79b,291c8ab3-e8e9-441f-931c-b9858f1e5354,b46af50d-242a-43db-93b2-886138382fd8,105b42c5-b109-4413-b1f0-0614a2f3c6e5,79c08325-6e06-422a-86f3-7cbcc732bf74,6b6a0128-cad8-4d40-b64a-5ec90268e2db,9ef008b0-2e25-46f4-8df5-aa0280370eaa,6fb3452a-1a72-404d-af47-b27d88a93d06,42ef3889-519d-464d-90e3-3edd9ee84d0c,ea0890f7-67ad-4f3f-a0fc-c1628c98a31d,221e7912-7503-4292-8647-7184d4147a79,5007dcb3-9c5f-4324-8084-1d0e75ef0070,eef80006-fffa-49de-a475-05dcc5c3587c,883193d2-4a31-4f65-a213-ae56f9843439,22e06858-6612-4208-b397-d40c970e34d8,1551150b-5da3-4c80-bbc4-58472bb632af
inclusion_11:120000586-120001073	11:120000586-120001073	3.0	0.0	0.0	2.0	2.0	0.0	6da78345-6194-4677-9f88-4943492c3861
exclusion_11:120000586-120001073	11:120000586-120001073	10.0	12.0	8.0	13.0	21.0	20.0	ENSMUST00000103021,de69d8cf-4223-40da-9ebf-34702252a958
inclusion_11:119474334-119476462	11:119474334-119476462	1.0	2.0	2.0	3.0	6.0	8.0	6c05ea5d-1a5f-44dd-a684-40e8460abb8b
