feature_id	coordinate	D-CCN1-1	D-CCN1-2	D-CCN1-3	D-CTL-1	D-CTL-2	D-CTL-3	isoform_ids
inclusion_8:83574477	8:83574477-83573323_8:83574477-83573288	11.0	10.0	17.0	12.0	10.0	12.0	0327a39a-13bd-4ba1-adb5-9263bc427a4f,d4548b56-a197-4156-8d0f-bb25398a0cf6,08e83729-8c7d-4d1c-a998-9cccdca62266
exclusion_8:83574477	8:83574477-83573323_8:83574477-83573288	1.0	3.0	4.0	0.0	0.0	0.0	50fce765-0da3-495d-9e5b-c9fb40a0eae0
inclusion_8:82337565	8:82337565-82334606_8:82337565-82334558	6.0	11.0	19.0	14.0	17.0	14.0	c483e61f-016b-4ddc-bc5f-8256d12eb1f3,ENSMUST00000209363,ENSMUST00000209573,e977d1e8-aa45-4726-a451-6632530a9c36,dcf57a0c-451e-4ccd-82c5-16e694fa0bad,44fa4574-cbf8-4c53-9634-a5abd0feab20,5223d64c-ee32-44ac-9f39-cb94dac0a56e,7dea3818-16ec-4632-82f3-47af22ed219f,ENSMUST00000034148
exclusion_8:82337565	8:82337565-82334606_8:82337565-82334558	0.0	0.0	1.0	1.0	4.0	1.0	951df456-461a-4efc-8886-1b7fb059410d,d3ee9d12-5852-4d7e-b6c5-650078e31562
inclusion_8:70295366	8:70295366-70294835_8:70295366-70294761	23.0	30.0	18.0	18.0	24.0	23.0	ENSMUST00000144890
exclusion_8:70295366	8:70295366-70294835_8:70295366-70294761	112.0	150.0	135.0	67.0	78.0	73.0	ENSMUST00000008004,32f4e927-3b66-4484-96ed-e8ccb4a14543,168d25f8-a43e-4d30-96d2-17eb81960af0,9c970d41-ded4-454d-9d7c-8e5a02d115e9
inclusion_8:11526001	8:11526001-11522218_8:11526001-11522208	4.0	2.0	6.0	2.0	5.0	0.0	52e0c1c0-5217-44ee-891c-daef4d09d939,07e90e2b-9f42-41a6-99db-fc2d0c466f14,ENSMUST00000209218
exclusion_8:11526001	8:11526001-11522218_8:11526001-11522208	0.0	12.0	5.0	3.0	3.0	0.0	9d4d6e79-5d45-4a2d-9609-a28b9cdbcbde,ENSMUST00000211406,1d61e87d-9f4a-4958-8cee-0675adac774e
inclusion_8:95739807	8:95739807-95736445_8:95739807-95736393	26.0	23.0	31.0	30.0	58.0	47.0	4d1afb48-306d-4f4e-a922-9c3a0b9d4d31,9a55a657-23af-46ab-8015-e1538c1017c6,f0bc8b13-8404-4b9f-b101-9d7176ed9d15,3507a516-6815-498e-a181-cf5c622c0d8c,de5767a2-0b2c-4028-9774-1c31814fc65b,c66ec59a-bdeb-427e-b556-ca7cfbf0bcf0,ba024c1c-0a27-45e2-97ea-27224e1ee4ce,44d15fab-e395-46a6-91a0-dd47ac5da355,ENSMUST00000098473,e346f68b-9fcf-4191-ace8-4b4ded581d12,12add8d8-262e-40b8-95b6-0a3d60e1a0e1,7b7408b4-7026-4389-8996-4ba0d38c6753,61934509-d201-4669-8423-12b54ad6de02
exclusion_8:95739807	8:95739807-95736445_8:95739807-95736393	2.0	0.0	1.0	2.0	4.0	0.0	25dedbe6-bb7e-41a3-9e97-e77b6820cc4c,30e2ccb1-f08c-4e0f-a218-886f2d1519fc
inclusion_9:40288453	9:40288453-40288614_9:40288453-40289221	6.0	16.0	11.0	1.0	8.0	18.0	b70fa188-4f0a-4fa3-a2a3-43c66fcfb27d
exclusion_9:40288453	9:40288453-40288614_9:40288453-40289221	2.0	0.0	1.0	0.0	4.0	0.0	82c3c510-488c-4c72-8db0-6ffd60d52300
inclusion_9:40288453-1	9:40288453-40288543_9:40288453-40289221	13.0	12.0	7.0	12.0	16.0	17.0	ENSMUST00000049941,ENSMUST00000114956,ENSMUST00000176185
exclusion_9:40288453-1	9:40288453-40288543_9:40288453-40289221	2.0	0.0	1.0	0.0	4.0	0.0	82c3c510-488c-4c72-8db0-6ffd60d52300
inclusion_9:40288453-2	9:40288453-40288543_9:40288453-40288614	13.0	12.0	7.0	12.0	16.0	17.0	ENSMUST00000049941,ENSMUST00000114956,ENSMUST00000176185
exclusion_9:40288453-2	9:40288453-40288543_9:40288453-40288614	6.0	16.0	11.0	1.0	8.0	18.0	b70fa188-4f0a-4fa3-a2a3-43c66fcfb27d
inclusion_9:121741743	9:121741743-121742564_9:121741743-121742639	24.0	27.0	6.0	17.0	35.0	29.0	ef9c3bff-6b7a-4e50-a15b-14247c3fba8c,dc4940a1-284a-4316-b7ba-46751f6a1f92,a8942180-a687-41fb-94ff-408ae32c6432,e62c329a-cfdb-41b8-8a0c-ea9d3662eaf8,a4420326-6acc-4400-8ebf-791a721f9ca3,a646de6c-a09f-40e6-b28f-5b3774a30099,58cfb942-7f21-4cf1-a5b4-ed606a7c8fe7,ENSMUST00000035112,6e701aa2-cf1f-4620-9899-5488ac3be54f,5383512a-87fb-4524-9a5e-467921fb4f1a,4c9c99a4-6033-4b3d-8c58-135709c4aea8
exclusion_9:121741743	9:121741743-121742564_9:121741743-121742639	5.0	5.0	1.0	3.0	4.0	4.0	6e7539bb-8c3a-4181-ae29-1a48d6f57df5,e8bb6355-3aaf-4bc4-b981-fec608e56822,1154c496-e79d-409d-b9d5-b2594c3b3570
inclusion_9:106308033	9:106308033-106329872_9:106308033-106329900	5.0	13.0	8.0	2.0	3.0	2.0	ENSMUST00000072206
exclusion_9:106308033	9:106308033-106329872_9:106308033-106329900	1.0	1.0	3.0	0.0	0.0	2.0	17e86133-5dae-4235-8b27-f0ea916baae9
inclusion_9:5308914	9:5308914-5321257_9:5308914-5321425	45.0	34.0	36.0	71.0	77.0	60.0	d53a1ab9-6172-4e61-9db1-f07f02f36e1c,ENSMUST00000027012,2d64a078-7a20-4085-b288-790b986433ec,5fe70fea-166c-4755-a539-94b2b597f86e,7c22f36f-85ee-43b9-b2f3-12c6e34ab84f,e5b31831-8c3a-4b3f-98f7-55149489b788,f98f30ef-719c-416c-937e-c3c08556ff5b
exclusion_9:5308914	9:5308914-5321257_9:5308914-5321425	8.0	5.0	0.0	3.0	10.0	1.0	3d3528ca-c6f1-42fd-b9c0-f87bd8480467
inclusion_9:122814588	9:122814588-122818773_9:122814588-122818849	18.0	11.0	3.0	33.0	28.0	41.0	562f9a87-755a-415b-ac4d-6c69f38f4936,ENSMUST00000052740,af7b6076-6b7c-4f2a-ba4d-3e8f316e86ac
exclusion_9:122814588	9:122814588-122818773_9:122814588-122818849	3.0	3.0	1.0	3.0	3.0	2.0	ENSMUST00000136274
inclusion_9:15311695	9:15311695-15311817_9:15311695-15311908	2.0	1.0	1.0	4.0	5.0	2.0	6d8f6c61-56f1-4066-b69a-1e6789d6808d
exclusion_9:15311695	9:15311695-15311817_9:15311695-15311908	10.0	5.0	5.0	6.0	7.0	3.0	52cd59b9-c099-4654-a16a-a06c3c8f0b46,ENSMUST00000034415
inclusion_9:44245842	9:44245842-44246735_9:44245842-44246756	22.0	17.0	21.0	11.0	10.0	8.0	6e767af2-a48b-471b-8158-7ce191c82448,ENSMUST00000213891,c1f53e03-f28d-4d7a-aa57-a5f4cff701b5,55911298-e060-4cd7-9505-f4b989d26433,bc1a337e-d6ba-49d6-bcb9-f10de0f5a014
exclusion_9:44245842	9:44245842-44246735_9:44245842-44246756	36.0	31.0	42.0	10.0	19.0	16.0	ENSMUST00000092426,78e5bc96-c341-4ba0-9111-ea15fb5e1d5d,110d1011-45eb-4005-a087-4ac2d4c8be98,17bcf19a-36b8-4cfb-88d5-568e25f5325d
inclusion_9:99582102	9:99582102-99582316_9:99582102-99582390	25.0	8.0	26.0	25.0	37.0	24.0	ENSMUST00000066650,98044d96-2b97-445f-85ca-a32b80879b1f
exclusion_9:99582102	9:99582102-99582316_9:99582102-99582390	3.0	0.0	3.0	3.0	4.0	4.0	c5c2a22d-a568-4f7d-946a-22477b684a84,d9ba1646-9a08-4c0e-a528-112c25d3353f
inclusion_9:55214998	9:55214998-55218314_9:55214998-55218433	104.0	59.0	47.0	87.0	112.0	104.0	61b3c242-a8f1-41d2-b567-6a1092840920,ENSMUST00000034859,ENSMUST00000153970,9ce60f3f-2fc9-478f-8e4e-6a2b33320293
exclusion_9:55214998	9:55214998-55218314_9:55214998-55218433	6.0	2.0	6.0	0.0	1.0	3.0	ENSMUST00000140375
inclusion_9:120128622	9:120128622-120130044_9:120128622-120130117	1.0	1.0	2.0	2.0	6.0	0.0	55d9d3e7-9f78-45e5-95fb-058f7ae3ba71
exclusion_9:120128622	9:120128622-120130044_9:120128622-120130117	68.0	39.0	51.0	24.0	36.0	23.0	4ce6d9de-c1d5-40db-9b25-1f53e23078ac
inclusion_9:88548508	9:88548508-88552661_9:88548508-88552715	3.0	0.0	0.0	0.0	1.0	4.0	d72d3779-c6e6-4d41-bb41-39a14c8b6c7b
exclusion_9:88548508	9:88548508-88552661_9:88548508-88552715	7.0	2.0	2.0	3.0	9.0	5.0	ENSMUST00000162827,1f3a9114-c68a-4e62-a5a8-58cac222ca56
inclusion_9:25265496	9:25265496-25275294_9:25265496-25275333	4.0	1.0	4.0	4.0	5.0	2.0	bb64a376-f54a-4a80-ab11-d8b63eb08af4
exclusion_9:25265496	9:25265496-25275294_9:25265496-25275333	3.0	6.0	3.0	10.0	12.0	13.0	e4edaf99-2be0-4dbc-a3f0-332c0ef5c575
inclusion_9:107578970	9:107578970-107582816_9:107578970-107583135	8.0	25.0	8.0	6.0	11.0	10.0	156fbd40-c216-4dc5-a30a-5f22ab641824
exclusion_9:107578970	9:107578970-107582816_9:107578970-107583135	2.0	4.0	4.0	1.0	5.0	1.0	80614025-eca8-4375-939c-e44b905f2a30
inclusion_9:20645489	9:20645489-20646529_9:20645489-20646615	2.0	1.0	0.0	1.0	0.0	0.0	4f45c7ef-2f55-420c-bfa9-01f942913224
exclusion_9:20645489	9:20645489-20646529_9:20645489-20646615	1.0	2.0	2.0	1.0	3.0	1.0	03cb27bc-79a4-4329-98ab-1d7e823ca6e3
inclusion_9:20645489-1	9:20645489-20645601_9:20645489-20645621	16.0	21.0	29.0	24.0	25.0	17.0	32e43f86-d65a-4ee8-acd3-09221f007d98,ENSMUST00000161486,15711c66-8400-461b-90ed-2aa93ee99c76
exclusion_9:20645489-1	9:20645489-20645601_9:20645489-20645621	1588.0	1572.0	1724.0	1444.0	1370.0	1435.0	0dbb2894-eaa7-46b4-88de-987be5d83a09,6c2ad745-d5d3-4e4b-abad-5bac5b48249d,2c8ab2f1-5f08-49fa-8fef-2d0df7d9093d,ENSMUST00000161882,ENSMUST00000129414,1e433f2a-bae9-4d9b-bc9d-a35e685359a9,4efb8e01-2b14-426d-bc17-4a7cfd6bf2a0,cea9ebd7-3e7b-4aa8-a013-d454ae788164,ENSMUST00000160682,ENSMUST00000154429,ea7b34ce-4144-4ceb-9b4c-12e8011536fe,d66dfa41-3aae-4bc0-88b8-14521d259bbe,ENSMUST00000162303,8456e942-570f-49ef-8a33-88a9e728b976,ed4aa03e-8d37-432c-bdc2-6e515e7a9c6c
inclusion_9:120129276	9:120129276-120130044_9:120129276-120130117	31.0	19.0	16.0	13.0	16.0	16.0	ENSMUST00000217356
exclusion_9:120129276	9:120129276-120130044_9:120129276-120130117	13186.0	11379.0	12035.0	10555.0	9801.0	11239.0	3e130263-ef21-4576-bb5b-847b49bed3e3,30a8c1e6-5654-47a7-ac8d-daf0aed90aef,ENSMUST00000035105,e26366fd-6a0e-4eb0-b410-4c3d30818193,20094f11-03f5-4b02-bd11-38b5559f59c8,d372b688-ecf6-4bc4-a31f-77cd7f970d89,677c7394-105e-44df-923f-c5f38ca70af3,0c8c57cb-a90f-41a1-83da-ad6f0ce53d53
inclusion_9:120129276-1	9:120129276-120130767_9:120129276-120130808	37.0	25.0	28.0	32.0	38.0	29.0	1e3a4d54-292b-4db1-8af6-43cfa51a44f0
exclusion_9:120129276-1	9:120129276-120130767_9:120129276-120130808	30.0	43.0	27.0	28.0	20.0	25.0	ce47819a-da25-482b-b3ad-b4835b7ca8eb
inclusion_9:20645659	9:20645659-20646529_9:20645659-20646615	2.0	3.0	5.0	2.0	1.0	0.0	6c2ad745-d5d3-4e4b-abad-5bac5b48249d
exclusion_9:20645659	9:20645659-20646529_9:20645659-20646615	1530.0	1531.0	1671.0	1417.0	1348.0	1390.0	32e43f86-d65a-4ee8-acd3-09221f007d98,ENSMUST00000161486,2c8ab2f1-5f08-49fa-8fef-2d0df7d9093d,ENSMUST00000129414,4efb8e01-2b14-426d-bc17-4a7cfd6bf2a0,ENSMUST00000160682,ENSMUST00000154429,ea7b34ce-4144-4ceb-9b4c-12e8011536fe,d66dfa41-3aae-4bc0-88b8-14521d259bbe,ENSMUST00000162303,ENSMUST00000160874,ed4aa03e-8d37-432c-bdc2-6e515e7a9c6c
inclusion_9:106448709	9:106448709-106449913_9:106448709-106450003	7.0	4.0	0.0	2.0	1.0	3.0	ENSMUST00000185347
exclusion_9:106448709	9:106448709-106449913_9:106448709-106450003	21.0	12.0	17.0	17.0	14.0	15.0	ENSMUST00000048527
inclusion_9:22235146	9:22235146-22236027_9:22235146-22236201	9.0	6.0	2.0	1.0	10.0	11.0	ENSMUST00000213371,100a2c38-dadd-4a98-9838-951814552128
exclusion_9:22235146	9:22235146-22236027_9:22235146-22236201	45.0	43.0	37.0	22.0	26.0	26.0	e0a669a9-ffc1-421d-b9e1-b83fb17fa728,ENSMUST00000215618,ENSMUST00000072465
inclusion_9:108513378	9:108513378-108513668_9:108513378-108513723	195.0	111.0	89.0	221.0	204.0	211.0	93af1e5c-3f8e-45ab-af89-a01112a335df,47ecca65-e75b-483e-bb96-003700611b84,f15118af-0e50-4e01-91ed-211cf1314b0e,ENSMUST00000006838,a2bde532-27d6-49fb-96c5-db37e92eb6ad,5eb75e99-1b1e-49a8-b550-1e95af461322,441528ed-9082-4f4d-8cd5-20d9a55c1150,e49aa560-125d-4eef-8ddb-7765d9476bd9,8f2e7eee-6cc3-448b-95a0-1a3e28294af3,cf9b9762-9c40-45c9-b609-2a3146cc07b9,ada0f35c-0671-4172-98e2-7f33e0db6ec2,c666ebe8-0e1c-4588-b368-6e81576a33ff,3c109094-5a9d-4442-9d04-3a0eba261ed3,5f1b6df9-7cf1-4137-bfb3-0ae5d63902a5
exclusion_9:108513378	9:108513378-108513668_9:108513378-108513723	2.0	1.0	0.0	2.0	0.0	0.0	c62ce2c7-5822-49d4-9010-01c69d29ab07
inclusion_9:121710715	9:121710715-121712564_9:121710715-121712602	474.0	422.0	465.0	335.0	354.0	366.0	ENSMUST00000035113,ENSMUST00000215104
exclusion_9:121710715	9:121710715-121712564_9:121710715-121712602	4.0	6.0	8.0	8.0	11.0	2.0	ENSMUST00000215833,040724ed-b2f6-4c5b-96ca-75e82057bd82
inclusion_9:50751947	9:50751947-50753080_9:50751947-50753185	1447.0	1328.0	1201.0	1126.0	1134.0	1216.0	ENSMUST00000214609
exclusion_9:50751947	9:50751947-50753080_9:50751947-50753185	55.0	51.0	66.0	30.0	28.0	39.0	1e26f4f5-43ec-443f-a4cb-78fb1a25462c
inclusion_9:107981296	9:107981296-107981389_9:107981296-107981517	114.0	82.0	55.0	35.0	54.0	42.0	127f2350-87ea-48f9-bd4b-1282661ed181,ENSMUST00000176858,ENSMUST00000035216,61821301-bb0c-465d-88ef-ccdf0216a97f,d7c622c0-086a-4df6-9f06-f934bb257966,49a01098-530e-4745-b358-e744b6e66974,c1770ac4-ff31-4588-aeea-e6894d79e652,3bb2722e-f87d-4e09-b203-38bf778e4c8f,20330a66-c2be-43e0-8da9-5b37bc724c2a,8e9a11b1-02c2-49fd-a8ca-926b04688aac,a0e984d5-8951-41b4-ae8c-040f63372c76,67358bed-0fa9-49cd-9932-d7508a59c547,ENSMUST00000075082,32c9d19a-47bf-49dc-b176-947adc009d73,86738ab7-69ee-49b9-9b15-18ea01fcf7f0
exclusion_9:107981296	9:107981296-107981389_9:107981296-107981517	8.0	9.0	10.0	5.0	6.0	4.0	ENSMUST00000177494,db2e9498-085f-4bf7-ba15-b9b94a2a4dc0,943d1960-b4c0-4e5a-b3aa-7a24b54d16a1,8ce3411a-0a23-4ef3-ba3f-a47417b83bed,89d991c5-8f24-49df-86ed-d26d8d4421d5,962bc5a4-f8b0-4d7d-ab28-1814420b9086,e4e9fc95-0d4f-4b6d-937f-79ca3b7fb102
inclusion_9:108571173	9:108571173-108571435_9:108571173-108571445	4.0	4.0	2.0	3.0	3.0	4.0	266fc774-b531-4085-a655-be8b73fffd6b,eecfd700-4485-466c-b336-a5f3e7d25164,d3860421-5cc1-4669-a1bf-034239e89f26,07f7d356-865c-4d11-b509-788506dc46b2
exclusion_9:108571173	9:108571173-108571435_9:108571173-108571445	16.0	24.0	5.0	17.0	17.0	10.0	bba866ad-e037-4dde-8674-e7d994a08e62,1c4b20ae-468a-4993-8c34-3121cedd7003,f3f00b26-db35-4c5d-92a9-45c5b4e2d1eb,783daaa0-1302-4a63-984a-3f4dbce81c57,ENSMUST00000019183,2c5d25ed-0ab8-44ac-8adf-d02fae84d09c
inclusion_9:57920123	9:57920123-57920384_9:57920123-57920503	4.0	4.0	3.0	3.0	2.0	5.0	8a402711-1136-4894-b74f-20c8fbac565b,854ed210-6c1e-4266-b41e-f2629b69469e,246748cf-2789-4703-978f-04333d5ef356
exclusion_9:57920123	9:57920123-57920384_9:57920123-57920503	243.0	228.0	165.0	153.0	223.0	166.0	ENSMUST00000216925,fb3d5e2b-b83e-494f-91a7-94462d3851d9,34fba26b-584e-4158-9d2b-6824bd3f0274,aa57612f-d323-4c85-bc67-96f5af623910,ccf12ac8-87c1-4cad-809b-46cdee7f310e,38321314-ffdc-4653-bdfb-8ff1d32e286f,ENSMUST00000163329,2a1d90fd-3231-4dd2-a4e5-b7818fae1922,3f5ac413-fc68-4219-8d6e-56dc55922e2f,ed090816-f5c8-4460-a6d7-188ac29befd1,ENSMUST00000216841,3d57ca5b-18af-422d-a63f-8db039052f66,50fee7d9-b075-4825-89b8-3d09d782b818,3baa47ff-1753-4bad-ba91-3e7dd2815281,f6647da3-fa82-4a02-8f43-24d38c548200,9e433445-cdf9-4c82-a0c8-b51ec9153cc9
inclusion_9:118565667	9:118565667-118566907_9:118565667-118566958	1.0	0.0	3.0	0.0	1.0	0.0	ebd7655a-8f42-46e4-a2dd-3ddff7eccc94
exclusion_9:118565667	9:118565667-118566907_9:118565667-118566958	13.0	6.0	14.0	16.0	19.0	11.0	ENSMUST00000084820,5bd6c1f1-5f06-4dff-92c3-4dbded6aa3d5,d881bfa4-da0e-42e8-917d-838767bba6a2,661dc82e-9177-4bcb-86a7-258dfe83e19e,5f8d5b03-b6bb-4aee-bcb8-198f6303166b
inclusion_9:120130363	9:120130363-120130767_9:120130363-120130808	13168.0	11333.0	11978.0	10496.0	9762.0	11161.0	3e130263-ef21-4576-bb5b-847b49bed3e3,ENSMUST00000035105,20094f11-03f5-4b02-bd11-38b5559f59c8,ENSMUST00000217356,4ce6d9de-c1d5-40db-9b25-1f53e23078ac,0c8c57cb-a90f-41a1-83da-ad6f0ce53d53
exclusion_9:120130363	9:120130363-120130767_9:120130363-120130808	21.0	18.0	16.0	19.0	14.0	13.0	30a8c1e6-5654-47a7-ac8d-daf0aed90aef
inclusion_9:73001875	9:73001875-73005640_9:73001875-73005654	73.0	79.0	43.0	160.0	197.0	202.0	ENSMUST00000140675,ENSMUST00000150826,ENSMUST00000085350,4aecbf76-0d55-409d-9b83-b2afc58bbc86,ENSMUST00000037977
exclusion_9:73001875	9:73001875-73005640_9:73001875-73005654	0.0	0.0	0.0	3.0	4.0	6.0	ENSMUST00000124008
inclusion_9:87059451	9:87059451-87066648_9:87059451-87066686	138.0	76.0	61.0	141.0	153.0	171.0	970f5af5-3304-4791-8542-328722567c31,17561721-1486-40b0-be05-9a43c9f071e8,ENSMUST00000168529-1,d2f16aa0-4898-4f48-91c2-62a3b9c48fdf,f897cb8e-7141-485a-8f5a-5381f43a7344,16b978a9-c298-4f12-b636-4baa4720a259,ca876e47-9738-406e-8ea0-b8fb38de2120,970f5af5-3304-4791-8542-328722567c31-1,756cef3f-9078-4b46-8d89-29da105d0d4e
exclusion_9:87059451	9:87059451-87066648_9:87059451-87066686	3.0	0.0	4.0	1.0	3.0	3.0	99957a66-02a8-41fe-bf1c-920aca07bb39,51d46e17-d01e-42fc-ab9f-ced18d5c6d51
inclusion_9:109833295	9:109833295-109835269_9:109833295-109835317	0.0	2.0	2.0	0.0	0.0	0.0	9995e5e1-f067-41ed-8973-642935cfafd2
exclusion_9:109833295	9:109833295-109835269_9:109833295-109835317	40.0	53.0	27.0	31.0	17.0	29.0	54b5d7ef-7c78-4320-b2d9-fc0904617018,ENSMUST00000200005,4228d83d-5c37-403a-892d-f077e120fec0,11546f30-e3ec-44be-b97a-5a6bc3213666,332ed1c4-14e8-46aa-9fab-2ecf443b2191,ENSMUST00000197627,ENSMUST00000035053,e752c142-8f15-44eb-9620-5ef5a9557556
inclusion_9:109841515	9:109841515-109841926_9:109841515-109841961	40.0	44.0	26.0	28.0	16.0	23.0	54b5d7ef-7c78-4320-b2d9-fc0904617018,ENSMUST00000200005,4228d83d-5c37-403a-892d-f077e120fec0,ENSMUST00000198201,9995e5e1-f067-41ed-8973-642935cfafd2,ENSMUST00000035053
exclusion_9:109841515	9:109841515-109841926_9:109841515-109841961	5.0	10.0	6.0	4.0	5.0	5.0	ENSMUST00000197627
inclusion_9:5352845	9:5352845-5353622_9:5352845-5353633	2.0	0.0	0.0	0.0	1.0	0.0	ENSMUST00000151788
exclusion_9:5352845	9:5352845-5353622_9:5352845-5353633	49.0	12.0	29.0	33.0	47.0	14.0	ENSMUST00000027009,cd91b709-0a92-4fef-9155-823c66ca8feb
inclusion_9:64835352	9:64835352-64835507_9:64835352-64835953	0.0	4.0	2.0	0.0	2.0	3.0	3c477313-0463-4da0-91fe-c423cd94f4c5
exclusion_9:64835352	9:64835352-64835507_9:64835352-64835953	9.0	1.0	9.0	6.0	21.0	13.0	ENSMUST00000038890,9e2710fb-21e7-419c-842f-0f092f7c1d4a
inclusion_9:44240723	9:44240723-44240981_9:44240723-44240997	7.0	15.0	16.0	2.0	6.0	0.0	5c1663ac-bb8f-46e0-bac9-609549cfb9d6,110d1011-45eb-4005-a087-4ac2d4c8be98,c1f53e03-f28d-4d7a-aa57-a5f4cff701b5
exclusion_9:44240723	9:44240723-44240981_9:44240723-44240997	53.0	35.0	50.0	19.0	23.0	24.0	ENSMUST00000092426,6e767af2-a48b-471b-8158-7ce191c82448,ENSMUST00000213891,78e5bc96-c341-4ba0-9111-ea15fb5e1d5d,5ef085e2-5840-479e-8703-d372e2ec8806,17bcf19a-36b8-4cfb-88d5-568e25f5325d,55911298-e060-4cd7-9505-f4b989d26433,bc1a337e-d6ba-49d6-bcb9-f10de0f5a014
inclusion_9:108384155	9:108384155-108384381_9:108384155-108384396	3.0	4.0	3.0	3.0	2.0	1.0	b3ddffcb-294d-4712-a551-998b4034c564
exclusion_9:108384155	9:108384155-108384381_9:108384155-108384396	112.0	83.0	72.0	119.0	124.0	113.0	c0a9ad98-75d0-49ee-b72f-66473f302e9e,5dc6985b-66c3-4966-a69c-a2c95fbc544c,da57f8ce-051c-411e-8332-7e4e7331c851,8cd4ec49-f699-481a-a047-5255ded16c65,ENSMUST00000194959-1,ENSMUST00000035237,225a6efb-6b69-45a8-ada7-edee7a3cdf52,da38a3b4-78ea-46e3-b371-0bffabd67500,526f6f3c-4ae5-454b-ad64-6de157a26841,f2b6a73d-3f44-4298-a8ce-2005985cf61c,81b336a0-1485-4c7e-b6fb-43a148fd0562-1
inclusion_9:44398621	9:44398621-44399217_9:44398621-44399248	5.0	2.0	1.0	2.0	4.0	4.0	f4ec5498-e015-41c2-86f8-92f5cc57d079,f52d5231-997e-4718-92fd-72c470a24386
exclusion_9:44398621	9:44398621-44399217_9:44398621-44399248	19.0	14.0	8.0	26.0	22.0	31.0	ENSMUST00000213388,fd9108f5-9066-4158-b368-ed23de8d9149,ba037199-cb15-4276-abbf-6f180279eabf,1aef7978-e256-422b-a986-76872d7721f9-1,ENSMUST00000215420,26d36aa3-0019-43eb-a067-c781b72f6bed
inclusion_9:44773784	9:44773784-44778561_9:44773784-44778593	32.0	38.0	41.0	40.0	32.0	32.0	ENSMUST00000002099,2c1045cf-1bd0-4b0e-b90e-a16095b063a2,19715d6d-d77f-463f-871a-1935d13869c9,a8b981e5-f1c4-4257-821f-2dbfaf4aaf47,df7b3291-fce1-40b2-9952-6179620747c3,c827f661-7975-4929-9e2b-53783baf0ff2,949483d7-3c1f-4b9f-beaf-4487b56a0398
exclusion_9:44773784	9:44773784-44778561_9:44773784-44778593	4.0	4.0	1.0	0.0	0.0	0.0	c6df5169-9646-46f5-9f22-655bab02c569
inclusion_9:21418422	9:21418422-21419253_9:21418422-21419290	11.0	1.0	10.0	4.0	0.0	2.0	0668c38b-6856-4851-b0ad-3fe2d627365d,bf44dc0f-30d9-4203-8950-d46706a55956
exclusion_9:21418422	9:21418422-21419253_9:21418422-21419290	75.0	52.0	67.0	32.0	54.0	42.0	6883f6e2-e75e-4b5b-8e8f-01282328cce5,22343752-826c-45bf-a885-571fdcfc04cf,55a994b5-7dd5-499d-bb10-82e7af8e955f,f791d4fc-ad00-4556-ae15-a3a5d6e9d0a8,1283afc7-f022-4c24-915d-f323e7bc9a2a,ENSMUST00000002902,a4a6fb87-39e3-4a92-bbc3-d3d5ae79ae33,3fc2b8a7-5b47-44f8-9b7a-947df5f3d419
inclusion_9:107983363	9:107983363-107983755_9:107983363-107983816	18.0	11.0	9.0	5.0	1.0	2.0	127f2350-87ea-48f9-bd4b-1282661ed181,89d991c5-8f24-49df-86ed-d26d8d4421d5
exclusion_9:107983363	9:107983363-107983755_9:107983363-107983816	84.0	61.0	38.0	31.0	60.0	42.0	ENSMUST00000177494,db2e9498-085f-4bf7-ba15-b9b94a2a4dc0,ENSMUST00000176858,ENSMUST00000035216,d7c622c0-086a-4df6-9f06-f934bb257966,49a01098-530e-4745-b358-e744b6e66974,5dacc5bf-78c6-45f7-8a36-568eaa2af25d,3bb2722e-f87d-4e09-b203-38bf778e4c8f,20330a66-c2be-43e0-8da9-5b37bc724c2a,8ce3411a-0a23-4ef3-ba3f-a47417b83bed,962bc5a4-f8b0-4d7d-ab28-1814420b9086,e4e9fc95-0d4f-4b6d-937f-79ca3b7fb102,8e9a11b1-02c2-49fd-a8ca-926b04688aac,a0e984d5-8951-41b4-ae8c-040f63372c76,67358bed-0fa9-49cd-9932-d7508a59c547,ENSMUST00000075082,32c9d19a-47bf-49dc-b176-947adc009d73,86738ab7-69ee-49b9-9b15-18ea01fcf7f0
inclusion_9:50751576	9:50751576-50753080_9:50751576-50753185	97.0	101.0	82.0	70.0	65.0	89.0	ENSMUST00000217475
exclusion_9:50751576	9:50751576-50753080_9:50751576-50753185	929.0	864.0	843.0	474.0	448.0	449.0	ce857d88-beb5-4b70-bdc2-47d2bbadf622
inclusion_9:31396497	9:31396497-31396793_9:31396497-31397035	2.0	1.0	0.0	2.0	0.0	2.0	ENSMUST00000132329
exclusion_9:31396497	9:31396497-31396793_9:31396497-31397035	6.0	8.0	6.0	5.0	3.0	7.0	ENSMUST00000086167,2f86b08a-85c4-459f-8dc5-db0bc5ff886a,ed092b06-482c-4c75-bc43-7bb433cf1e67
inclusion_9:31396497-1	9:31396497-31396793_9:31396497-31396999	2.0	1.0	0.0	2.0	0.0	2.0	ENSMUST00000132329
exclusion_9:31396497-1	9:31396497-31396793_9:31396497-31396999	3.0	2.0	3.0	1.0	8.0	4.0	14cc62cf-59db-4cb7-b393-acbd9e2db37e
inclusion_9:31396497-2	9:31396497-31396999_9:31396497-31397035	3.0	2.0	3.0	1.0	8.0	4.0	14cc62cf-59db-4cb7-b393-acbd9e2db37e
