feature_id	coordinate	D-CCN1-1	D-CCN1-2	D-CCN1-3	D-CTL-1	D-CTL-2	D-CTL-3	isoform_ids
exclusion_19:47269837-47269957	19:47269837-47269957	6.0	8.0	7.0	12.0	14.0	9.0	cd92af19-4d15-40e6-b16c-c2335837272a_ENSMUSG00000053617
inclusion_19:11781566-11781680	19:11781566-11781680	2.0	5.0	2.0	12.0	18.0	19.0	7d7cab8c-15c6-4ea8-ae3c-587870e7dbc3_ENSMUSG00000041488,ENSMUST00000069285_ENSMUSG00000041488,b76eec6f-ebb3-416b-82df-ef70ff15db0f_ENSMUSG00000041488
exclusion_19:11781566-11781680	19:11781566-11781680	0.0	0.0	1.0	0.0	0.0	0.0	66e88b0c-70f3-4604-b40a-a83452c117bf_ENSMUSG00000041488
inclusion_19:34318589-34318651	19:34318589-34318651	129.0	107.0	104.0	212.0	259.0	204.0	f9a4ed0b-ef21-47af-a35a-d58c7fbfda25_ENSMUSG00000024778,ENSMUST00000025691_ENSMUSG00000024778,4334399b-0a27-4861-b7e7-7b59d569aa89_ENSMUSG00000024778,a9df8364-4f60-4487-b7ef-1943091b2785_ENSMUSG00000024778,55c5f879-fe97-4012-9fda-fc8813c55f6a_ENSMUSG00000024778
exclusion_19:34318589-34318651	19:34318589-34318651	1.0	0.0	0.0	0.0	0.0	0.0	24626e43-5db1-4fd5-b887-12d156b4b5a5_ENSMUSG00000024778
inclusion_19:5478200-5478320	19:5478200-5478320	438.0	416.0	463.0	362.0	433.0	436.0	ENSMUST00000070118_ENSMUSG00000024909,ea7efc0d-275e-4db9-9109-ec7e9f8b9227_ENSMUSG00000056201,81b293ec-36b6-441a-ae08-86bbc38b9cc5_ENSMUSG00000024909,84d6a60d-8f62-4e15-a7eb-97c52e202abb_ENSMUSG00000024909,6790c495-b45c-4c11-a3e8-45625d128b78_ENSMUSG00000024909,92b28e4a-5e62-46d8-9d30-6baaaa0bbab2_ENSMUSG00000024909,50947d06-1f49-421f-9bd3-7cc53db2717b_ENSMUSG00000024909,17a94a1f-f6a7-4edf-8d76-01376421723a_ENSMUSG00000024909,9b99357e-4112-4bf1-bb58-403a0e560dd3_ENSMUSG00000024909,24bb49af-3a73-493a-aedf-511ec5d5ea84_ENSMUSG00000024909,608506e6-6d19-4404-8187-ed080ee28387_ENSMUSG00000024909,46136be7-ab01-411d-8c6c-84a492056e14_ENSMUSG00000024909,066ebacc-d9a9-4aee-bd9f-9e3ebc38a740_ENSMUSG00000024909,463eb077-2129-4ef6-9689-f7aa90365a3a_ENSMUSG00000024909,307489a8-ff37-458c-9002-3c1f65c8b2f6_ENSMUSG00000024909,01acc72f-364a-43da-a023-b16b5277cbda_ENSMUSG00000024909,6ac97d8f-74ef-4680-9632-6b13abca5a44_ENSMUSG00000024909,ENSMUST00000165485_ENSMUSG00000024909,64a76813-a842-4c4b-a39b-3a6921a9bfbb_ENSMUSG00000024909
exclusion_19:5478200-5478320	19:5478200-5478320	3.0	1.0	2.0	1.0	1.0	3.0	48bbf12d-af5f-4701-ba17-b32b91331dad_ENSMUSG00000024909
inclusion_19:8969363-8969506	19:8969363-8969506	345.0	320.0	249.0	238.0	279.0	263.0	d836f614-d919-4cba-963c-7bae55adc6d3_ENSMUSG00000071644,3844bcb5-26bd-453f-8109-3562c95f9ed1_ENSMUSG00000071645,3638aba6-184e-4035-8aef-c8222eba5fd4_ENSMUSG00000071644,31abe770-c5f9-40c9-bd07-c66fb914152e_ENSMUSG00000071644,ENSMUST00000052248_ENSMUSG00000071644,a1c5fc6d-7f8f-45fe-bbaf-cddada47557d_ENSMUSG00000071644,c510cf45-2a48-4a57-835a-056d48e1f164_ENSMUSG00000071644
exclusion_19:8969363-8969506	19:8969363-8969506	5.0	10.0	13.0	9.0	6.0	8.0	d897c0f6-3766-428f-b6b4-f9895d3a5263_ENSMUSG00000071644
inclusion_19:41931355-41931430	19:41931355-41931430	125.0	107.0	105.0	85.0	97.0	96.0	39f81d02-f4e9-4cd8-b9d0-46a88733259a_ENSMUSG00000034321,aa0d2bf2-f8fa-4373-882d-3bfe9069ad85_ENSMUSG00000034321,ENSMUST00000112123_ENSMUSG00000034321,ENSMUST00000075280_ENSMUSG00000034321,c5a4cf82-bcf6-4f8a-a090-c4ac740805c6_ENSMUSG00000034321,4d51fe30-297e-4306-a832-5130673cad77_ENSMUSG00000034321,1fc79fb4-7d50-49da-aaf3-ea6721cba649_ENSMUSG00000034321,dddae70b-b309-4b0d-a989-478b925b1463_ENSMUSG00000034321,e3fbb93d-86ab-48e5-9912-59c2a9d9e191_ENSMUSG00000034321,1402d390-e284-4fc9-8860-c6441061e7ef_ENSMUSG00000034321,1ebd2b9d-7ee1-4251-9af5-1b4e6d64b445_ENSMUSG00000034321
exclusion_19:41931355-41931430	19:41931355-41931430	0.0	0.0	11.0	0.0	0.0	0.0	7ee0422e-f84b-4e63-a03d-e380bb945082_ENSMUSG00000034321
inclusion_19:36583935-36584074	19:36583935-36584074	1.0	2.0	1.0	2.0	6.0	4.0	f94e0a4b-a2f5-46cb-aafe-94d9d56bbd0f_ENSMUSG00000041180,ENSMUST00000047247_ENSMUSG00000041180,ENSMUST00000169036_ENSMUSG00000041180
exclusion_19:36583935-36584074	19:36583935-36584074	1.0	1.0	4.0	0.0	0.0	0.0	28e4b5a0-46f0-45f7-b432-b1bb4d636e1c_ENSMUSG00000041180
inclusion_19:36114976-36116869	19:36114976-36116869	1205.0	747.0	738.0	335.0	463.0	411.0	e9ff46b7-9420-480c-a9ff-a819dbcbd934_ENSMUSG00000024803,f751b72d-077f-466e-8443-0544834019e3_ENSMUSG00000024803,99b941ac-8f67-464a-9a77-556c905f671f_ENSMUSG00000024803,2caf083b-1e4a-452a-97e2-4319f0d8c5aa_ENSMUSG00000024803,7759bfae-d2a5-4074-b7f2-18f4b6c1175c_ENSMUSG00000024803,0d59e3cf-5bff-4856-b5fb-6cda36d30e9a_ENSMUSG00000024803,9da3ee9f-9340-4e47-b61c-d5a92c475244_ENSMUSG00000024803,1a5081be-68a3-4d2e-9682-763f0aeea793_ENSMUSG00000024803,6a1ea5d0-0b4a-4f00-b32c-2e817bf124f7_ENSMUSG00000024803,ENSMUST00000025718_ENSMUSG00000024803
exclusion_19:36114976-36116869	19:36114976-36116869	13.0	5.0	4.0	3.0	3.0	3.0	7980a028-24a4-4606-820e-6ca6dfd15e49_ENSMUSG00000024803
inclusion_19:4127056-4127121	19:4127056-4127121	757.0	764.0	873.0	506.0	564.0	589.0	e5ff2752-d6ad-4993-8ef2-706500db68ab_ENSMUSG00000024845,ENSMUST00000151401_ENSMUSG00000024845,ENSMUST00000139718_ENSMUSG00000024845,bbe1c121-95d1-4c0f-a1b2-2a18b2291e78_ENSMUSG00000024845,56f9529f-500d-451c-b0a6-936f8ca983e0_ENSMUSG00000024845,ENSMUST00000138593_ENSMUSG00000024845,e88195d3-9dc9-4a75-8ecc-5822757a0be2_ENSMUSG00000024845,ENSMUST00000140267_ENSMUSG00000024845,ENSMUST00000169055_ENSMUSG00000024845,2bb26aa3-1bbf-4478-86d8-71b95d1ccf80_ENSMUSG00000024845,ENSMUST00000130619_ENSMUSG00000024845,160bf261-859c-40dc-9f56-ed3f472f942f_ENSMUSG00000024845,34756697-d35d-460b-9489-457bcc2aa7e5_ENSMUSG00000024845,4dcd7128-0057-49b6-9651-a63497180fdf_ENSMUSG00000024845
exclusion_19:4127056-4127121	19:4127056-4127121	6.0	22.0	21.0	7.0	11.0	7.0	827e0bbc-931e-4e41-a4cd-153f05b232b0_ENSMUSG00000024845,ff5d07e7-359d-4ca8-9781-e1da25e66d23_ENSMUSG00000024845,4aac3b37-a28d-4628-9416-abb767d93349_ENSMUSG00000024845,369a1b0c-2965-4476-af16-928c5f2c97e8_ENSMUSG00000024845
inclusion_19:41924710-41925239	19:41924710-41925239	103.0	90.0	99.0	71.0	75.0	79.0	7ee0422e-f84b-4e63-a03d-e380bb945082_ENSMUSG00000034321,aa0d2bf2-f8fa-4373-882d-3bfe9069ad85_ENSMUSG00000034321,e3fbb93d-86ab-48e5-9912-59c2a9d9e191_ENSMUSG00000034321,ENSMUST00000075280_ENSMUSG00000034321,4d51fe30-297e-4306-a832-5130673cad77_ENSMUSG00000034321
exclusion_19:41924710-41925239	19:41924710-41925239	1.0	0.0	0.0	0.0	1.0	3.0	39f81d02-f4e9-4cd8-b9d0-46a88733259a_ENSMUSG00000034321
inclusion_19:5092128-5092222	19:5092128-5092222	461.0	421.0	492.0	331.0	328.0	386.0	63c50eea-2dd6-4950-aeb7-7222a0c9a5d0_ENSMUSG00000024875,fe9dc36d-9073-4ebc-a601-8096d692758e_ENSMUSG00000024875,12d23aae-0410-4d46-b990-b2bc8a855c81_ENSMUSG00000024875,ENSMUST00000025811_ENSMUSG00000024875
exclusion_19:5092128-5092222	19:5092128-5092222	33.0	33.0	18.0	35.0	28.0	21.0	b0fde18e-5501-4ffd-a1af-421730dba0b0_ENSMUSG00000024875,9faf5d90-0609-485d-83e3-dc6a245af63f_ENSMUSG00000024875
inclusion_19:5424360-5424433	19:5424360-5424433	889.0	892.0	1021.0	474.0	512.0	476.0	515d275b-aef2-4270-b5c8-b05d31a89e40_ENSMUSG00000024914,63927d05-0996-4de8-a921-c8632b2ad0b0_ENSMUSG00000024914,ENSMUST00000148219_ENSMUSG00000024914,1415c847-d0e9-4d9b-9ec5-2703a4786419_ENSMUSG00000024914,7c1081cf-c0d6-4653-8aa4-4d20959a669d_ENSMUSG00000024914,d8c797f4-4eba-47f8-b086-7e0afe5cf6b5_ENSMUSG00000024914,ENSMUST00000025853_ENSMUSG00000024914,6514ee86-668c-4098-a26d-a8a062fe3cf6_ENSMUSG00000024914,a5fd45d5-1f1c-4986-bf75-f0259cab90b0_ENSMUSG00000024914,ENSMUST00000113674_ENSMUSG00000024914,9109c162-2c74-44cd-9af5-07b3bee2bd2a_ENSMUSG00000024914,244cbcec-60e5-430d-9d95-8d60c3afbaec_ENSMUSG00000024914
exclusion_19:5424360-5424433	19:5424360-5424433	2.0	4.0	4.0	1.0	4.0	0.0	9fd79ffd-b4a6-4bf0-b25f-f199093825bf_ENSMUSG00000024914
inclusion_19:32247993-32248036	19:32247993-32248036	6.0	5.0	5.0	12.0	11.0	13.0	1eddef17-8776-46df-8e59-0190c68577c5_ENSMUSG00000040451,ENSMUST00000099514_ENSMUSG00000040451,65ebc2fd-42bd-41ea-a1d6-2e9e7951ca59_ENSMUSG00000040451
exclusion_19:32247993-32248036	19:32247993-32248036	0.0	4.0	0.0	2.0	1.0	0.0	eae41dbd-3e1f-49c3-b36e-c974fa901bc0_ENSMUSG00000040451
inclusion_19:5700589-5700970	19:5700589-5700970	14.0	22.0	14.0	15.0	22.0	8.0	b6dddaaa-b278-4ba6-bf7a-c841f02f3737_ENSMUSG00000004054
exclusion_19:5700589-5700970	19:5700589-5700970	2.0	0.0	1.0	0.0	0.0	0.0	44a50275-9016-48b6-bb54-721a3bf14d15_ENSMUSG00000004054
inclusion_19:10880179-10880302	19:10880179-10880302	5.0	2.0	6.0	7.0	7.0	11.0	677b279c-5912-4495-9e04-d8fa561b5623_ENSMUSG00000034659
exclusion_19:10880179-10880302	19:10880179-10880302	533.0	400.0	413.0	526.0	507.0	642.0	ENSMUST00000038128_ENSMUSG00000034659,5bd0ad90-1877-415c-a768-a33b0f1e8889_ENSMUSG00000034659
inclusion_19:40230506-40230658	19:40230506-40230658	73.0	63.0	61.0	48.0	71.0	71.0	69b6add7-4f52-418b-bdec-919c517b12ec_ENSMUSG00000055044,c64ac7db-6bbc-4741-83d4-355f7329ff1d_ENSMUSG00000055044,b6fb152a-2054-4eaf-aedd-efe03976a826_ENSMUSG00000055044,775c68ae-d43e-4244-988f-cc7fc5344d6e_ENSMUSG00000055044,ENSMUST00000068439_ENSMUSG00000055044,796b97bf-d15a-4487-b62e-883085d01b46_ENSMUSG00000055044
exclusion_19:40230506-40230658	19:40230506-40230658	12.0	15.0	10.0	8.0	9.0	14.0	1f6b8916-11c7-481d-b6ce-cab4bb5f9080_ENSMUSG00000055044
inclusion_19:17216325-17216373	19:17216325-17216373	5.0	2.0	6.0	11.0	9.0	9.0	971117ca-c2d4-45ad-96e6-1cd6ef948bd2_ENSMUSG00000039126,a4a1e8c8-b819-467a-8045-3393441a68b2_ENSMUSG00000039126,da596d77-0d75-4af1-939d-95e729c0aa34_ENSMUSG00000039126
exclusion_19:17216325-17216373	19:17216325-17216373	1.0	2.0	0.0	0.0	1.0	0.0	34ee5260-71d9-4038-834e-6ba6dcb240b4_ENSMUSG00000039126
inclusion_19:60858663-60858738	19:60858663-60858738	0.0	2.0	0.0	1.0	0.0	4.0	ENSMUST00000135808_ENSMUSG00000063698
exclusion_19:60858663-60858738	19:60858663-60858738	5.0	0.0	0.0	3.0	1.0	4.0	9ddfee40-0522-4840-9c25-c380fe2bf65e_ENSMUSG00000063698
inclusion_19:8948256-8948396	19:8948256-8948396	95.0	59.0	67.0	86.0	122.0	104.0	96995e7c-3fba-49e1-b2d1-9cf62024addc_ENSMUSG00000071646,0466baf4-1f11-4505-8bc7-43d48aa627c0_ENSMUSG00000071646,027e5cf4-a8b1-45a4-86fc-7ade3358f7fb_ENSMUSG00000071646,4e0b3394-d975-42ce-8e1c-613b7f50cf5a_ENSMUSG00000071646,066efc7c-d395-4c21-adf7-812719c5930f_ENSMUSG00000071646,18cb5dc2-5baa-42f9-94ff-0d4d826169fa_ENSMUSG00000071646,ENSMUST00000096240_ENSMUSG00000071646,11ec9f52-35f0-4395-a1ed-3147bf186171_ENSMUSG00000071646,1b5ee3ad-9718-41fe-981c-d5c0fddb214d_ENSMUSG00000071646,876e1204-57f5-40bd-af84-68a73b51d63d_ENSMUSG00000071646,5e47b911-78dd-4e06-8605-6f2f2dbf5b03_ENSMUSG00000071646,99d32842-cc23-425d-94c0-0d5f3736f006_ENSMUSG00000071646,a8b2e964-62e0-43b4-a881-dca10717b75b_ENSMUSG00000071646,3b6f93db-9b06-4fb5-9988-3c7c5e450703_ENSMUSG00000071646,cd504b7a-810c-47c0-bf2f-12ad25b98f82_ENSMUSG00000071646
exclusion_19:8948256-8948396	19:8948256-8948396	4.0	2.0	3.0	3.0	3.0	3.0	fbb26a98-5ee6-4de4-a4e9-dfbfe48d5c92_ENSMUSG00000071646
inclusion_19:34251729-34251858	19:34251729-34251858	2362.0	2140.0	1871.0	4567.0	4691.0	5477.0	03077084-4a53-4157-9727-0442b91da920_ENSMUSG00000035783,0eac2d90-d829-40ff-9151-d735d5d5d908_ENSMUSG00000035783,2938c35c-56b4-470f-8671-faff4f24b24f_ENSMUSG00000035783,168209c6-b6b7-4f59-b95d-2160987db833_ENSMUSG00000035783,1c54e231-4d25-4909-80c4-648c47262255_ENSMUSG00000035783,e467a815-e000-4be9-b2d0-f35030cdc73b_ENSMUSG00000035783,ENSMUST00000039631_ENSMUSG00000035783
exclusion_19:34251729-34251858	19:34251729-34251858	12.0	4.0	12.0	15.0	17.0	16.0	b0e24ccd-65f7-4aad-8fe3-f24727077457_ENSMUSG00000035783
inclusion_19:6956022-6956058	19:6956022-6956058	15.0	16.0	16.0	22.0	29.0	14.0	ad42ed1a-e7fa-4e71-9d1c-419686d440da_ENSMUSG00000024960,ENSMUST00000025912_ENSMUSG00000024960,934da054-0a34-444f-ad19-714226c02d11_ENSMUSG00000024960
exclusion_19:6956022-6956058	19:6956022-6956058	0.0	1.0	1.0	1.0	0.0	0.0	af423d49-32ef-483a-abb1-bedf99229d3a_ENSMUSG00000024960
inclusion_19:23215154-23215199	19:23215154-23215199	4.0	8.0	8.0	7.0	8.0	14.0	a3ae2a93-c86c-4bbc-a57e-a2ebed1be3fe_ENSMUSG00000024943,ENSMUST00000087556_ENSMUSG00000024943,dfd8b877-81ea-4305-8776-c6405e4c5cf4_ENSMUSG00000024943
exclusion_19:23215154-23215199	19:23215154-23215199	7.0	4.0	5.0	7.0	24.0	12.0	c2b69bd5-091a-407f-bec3-7aa2c824b756_ENSMUSG00000024943,ENSMUST00000223934_ENSMUSG00000024943
inclusion_19:3782755-3782852	19:3782755-3782852	0.0	2.0	0.0	3.0	6.0	1.0	2d9ef0f9-60b5-4046-83ac-9ebe0518ca08_ENSMUSG00000045098
exclusion_19:3782755-3782852	19:3782755-3782852	5.0	0.0	1.0	5.0	10.0	4.0	1f30020b-b740-4ada-8d16-6a80ffcef0a7_ENSMUSG00000045098,dd642d66-f5d2-4b34-a4bd-5ae20eb7c5c5_ENSMUSG00000045098
inclusion_19:5046135-5046226	19:5046135-5046226	150.0	157.0	118.0	139.0	165.0	163.0	d1f0f13b-1515-41dd-9c30-6cd02c919202_ENSMUSG00000080268,ca05c347-7a1d-49b9-9d77-a3c3146b19b9_ENSMUSG00000080268,ENSMUST00000116567_ENSMUSG00000080268,58cd01d1-f665-4e94-9596-a5ddaae192b4_ENSMUSG00000080268
exclusion_19:5046135-5046226	19:5046135-5046226	0.0	1.0	0.0	1.0	0.0	1.0	a88fca3a-c106-45fa-b8ba-e8cd66ce4933_ENSMUSG00000080268
inclusion_19:6978557-6978670	19:6978557-6978670	104.0	137.0	159.0	86.0	109.0	73.0	ENSMUST00000070878_ENSMUSG00000056629,ENSMUST00000177752_ENSMUSG00000056629
exclusion_19:6978557-6978670	19:6978557-6978670	0.0	1.0	8.0	0.0	0.0	0.0	d7d97633-980c-4e6b-940e-b69a80615a63_ENSMUSG00000056629
inclusion_19:55926683-55926756	19:55926683-55926756	5.0	0.0	3.0	1.0	1.0	0.0	26a69088-ec0b-4373-afc3-400493fd7eb0_ENSMUSG00000024985,2b854fa6-5ebe-40d8-a9e4-d5bdf6f8fa48_ENSMUSG00000024985
exclusion_19:55926683-55926756	19:55926683-55926756	2.0	1.0	4.0	9.0	9.0	7.0	2bfea482-467c-4e1a-8e26-afb3b954e056_ENSMUSG00000024985,ENSMUST00000041717_ENSMUSG00000024985,748b3e19-4bb4-45f2-bb4e-f80ab55f3749_ENSMUSG00000024985,1e02d5e7-9f42-4558-a20c-29192b0754b8_ENSMUSG00000024985,09492a60-e14d-478a-ba6f-d1f62f170622_ENSMUSG00000024985
inclusion_19:41938363-41938452	19:41938363-41938452	65.0	25.0	36.0	45.0	61.0	52.0	07d19c3a-1ad0-42f5-9761-30b4070c9153_ENSMUSG00000025157,57720789-e97b-4e8c-9dea-b2db3faab657_ENSMUSG00000025157,41ee7ac4-ce6d-4bcb-81c1-60a98e9b7503_ENSMUSG00000025157,eaf1c3af-8619-47a1-b265-7c9cca944b9d_ENSMUSG00000025157,ENSMUST00000026154_ENSMUSG00000025157,5a1dfce2-23b3-4fd9-b972-f68985e06fca_ENSMUSG00000025157,5d7b6e2f-6f5b-4856-a69b-fe8061d9c359_ENSMUSG00000025157,d3c52aba-238c-4609-8cc1-a4ca72e1ea17_ENSMUSG00000025157,9f9d9bf4-c387-494d-98c9-6c8d8432bd33_ENSMUSG00000025157,cb6a43f6-6448-4d7f-8367-131b2a2b4fa0_ENSMUSG00000025157,6859c90e-df76-451b-9f25-f111ff9b05ef_ENSMUSG00000025157,cab560d7-0956-4646-94c8-1ac6929a5351_ENSMUSG00000025157
exclusion_19:41938363-41938452	19:41938363-41938452	0.0	3.0	0.0	0.0	0.0	0.0	bf4a7d1d-cc73-44cc-8c82-7b4767c65721_ENSMUSG00000025157
inclusion_19:6986020-6986094	19:6986020-6986094	87.0	106.0	131.0	89.0	77.0	91.0	ENSMUST00000025914_ENSMUSG00000024962,dcc43f27-ff6f-483b-9796-5fc741f93ec1_ENSMUSG00000024962,208873f1-4529-4b84-826f-362ae74cd1c0_ENSMUSG00000024962,ENSMUST00000130048_ENSMUSG00000024962,08eb129d-c07d-4e0e-8b0c-a5544b230683_ENSMUSG00000024962,d582964e-1a65-4a51-8d14-00f43f8cc009_ENSMUSG00000024962,635adb23-deb9-4b63-90ca-b85ecd5a27cc_ENSMUSG00000024962,95b72e55-4851-4da3-aa3e-3a928121d74e_ENSMUSG00000024962
exclusion_19:6986020-6986094	19:6986020-6986094	14.0	10.0	14.0	14.0	9.0	11.0	3a21615f-e038-4b88-a4af-0c1cf60b4b83_ENSMUSG00000024962,5f1759de-0acb-4af9-bf85-f43d4e19c516_ENSMUSG00000024962,72ff7fec-7f3b-45c4-90c0-67fdda54cc03_ENSMUSG00000024962,8fec8d8d-c190-4fd1-9e9e-f40aaa223778_ENSMUSG00000024962,164d7311-0132-480a-841d-d136b2d6e6e9_ENSMUSG00000024962
inclusion_19:27238723-27238846	19:27238723-27238846	18.0	28.0	12.0	46.0	43.0	46.0	44ef2205-69fc-4e64-915e-aeb98d09aff5_ENSMUSG00000024924,a7ef57a6-42ad-40bc-996e-a16652d425bb_ENSMUSG00000024924,ENSMUST00000167487_ENSMUSG00000024924,e526a7e6-be69-40ce-8769-6583c261916f_ENSMUSG00000024924,75081c9c-ac96-452b-99f8-963e1bad8406_ENSMUSG00000024924,a5e0adf7-cc77-4222-a62f-61d445028712_ENSMUSG00000024924,9ffb5d61-74d2-405e-9603-5cab9a1ce62b_ENSMUSG00000024924,c6e18d21-2ce4-40a0-a93b-2ab3361efdf8_ENSMUSG00000024924,223714f5-c37f-41e7-95b3-d2a509f196c0_ENSMUSG00000024924
exclusion_19:27238723-27238846	19:27238723-27238846	11.0	27.0	18.0	14.0	13.0	26.0	6c75b09c-91dc-471a-839a-27bd05d286b6_ENSMUSG00000024924
inclusion_19:7197531-7197613	19:7197531-7197613	21.0	32.0	53.0	8.0	7.0	6.0	ENSMUST00000040261-1_ENSMUSG00000036278,2793f2b8-b349-4973-b5bf-e7d053b4434b_ENSMUSG00000036278,91766731-384b-4567-900f-b683ec157414_ENSMUSG00000036278,4cfc69df-74c0-430a-90c6-a94ccfed4bba_ENSMUSG00000036278,ENSMUST00000040261_ENSMUSG00000036278
exclusion_19:7197531-7197613	19:7197531-7197613	1.0	1.0	2.0	0.0	0.0	1.0	35a98e1b-c030-4d60-83f0-9646936af088_ENSMUSG00000036278
inclusion_19:33584869-33584975	19:33584869-33584975	23.0	19.0	13.0	36.0	31.0	33.0	6d82dac4-fd7d-4530-bac8-dacd435db4f8_ENSMUSG00000024766,ffe59c9f-a1c0-49cf-abec-2a1dae7eeb40_ENSMUSG00000024766,ec2d0f42-21ae-4306-844d-cd8df4476f84_ENSMUSG00000024766,609f4552-32e9-4a82-aec4-4f63404619dd_ENSMUSG00000024766,bb5370db-926c-4233-8259-20d55b2b7d29_ENSMUSG00000024766,ENSMUST00000112508_ENSMUSG00000024766,241845fe-41e6-4bf7-b23d-4936f4c4faeb_ENSMUSG00000024766,d04f9b08-ef47-4a85-9620-35833fbe9bf1_ENSMUSG00000024766,4212f4db-0c39-4e12-8ee8-441f27e7fbf3_ENSMUSG00000024766
exclusion_19:33584869-33584975	19:33584869-33584975	2.0	0.0	1.0	0.0	0.0	0.0	1dbd169b-c94f-4c83-8340-767488d6c7bc_ENSMUSG00000024766
inclusion_19:3875734-3875788	19:3875734-3875788	3.0	13.0	4.0	3.0	8.0	4.0	ENSMUST00000025760_ENSMUSG00000024843
exclusion_19:3875734-3875788	19:3875734-3875788	2.0	3.0	3.0	0.0	1.0	1.0	ENSMUST00000072055_ENSMUSG00000024843
inclusion_19:56338036-56338135	19:56338036-56338135	66.0	54.0	50.0	80.0	114.0	122.0	ca64fcc7-d89f-4c25-9766-76b9a7bb6f6e_ENSMUSG00000049134,25d695d4-7cd6-4a01-9214-312ded3a9883_ENSMUSG00000049134,b7989a57-c702-464a-b5c9-4d8d8974803a_ENSMUSG00000049134,ENSMUST00000040711_ENSMUSG00000049134,ca821dbb-10e2-47b6-94bf-0d58cc2013bb_ENSMUSG00000049134,2fec30bb-12e2-4930-a7f4-8313601e0d96_ENSMUSG00000049134,59258af6-196a-485a-8903-c8a9476ab1c4_ENSMUSG00000049134,e7f40845-a413-4ed5-84a3-a184896061fb_ENSMUSG00000049134,390901e5-b085-444a-99f2-0f7128afcb9e_ENSMUSG00000049134,a9df0403-b017-4a08-bcc1-3a263dac1e47_ENSMUSG00000049134,333535db-589c-4e5f-8885-e4fced83d2dd_ENSMUSG00000049134,7b505ec9-ce73-4fd6-a681-6f4246c349bb_ENSMUSG00000049134,65d23d98-7dac-4c86-af08-38629ab09fcf_ENSMUSG00000049134,de337014-f026-4815-8eeb-500c5f3e35d4_ENSMUSG00000049134,79acd2c0-bd09-4a26-a2a7-f79a7555906d_ENSMUSG00000049134,9263c82c-de02-4185-b5b3-8bb5d28fcd54_ENSMUSG00000049134,ENSMUST00000095947_ENSMUSG00000049134,82e23388-cb85-48ac-a1a9-6e2e737d793b_ENSMUSG00000049134,a7af2b73-a036-4f54-9460-9b245c4755cb_ENSMUSG00000049134,d7f77221-abcc-49ea-ae19-078fc6166223_ENSMUSG00000049134,c1614876-8f72-4758-b940-6a3bdfd9ad54_ENSMUSG00000049134,f6b6431a-1369-4904-a947-da5cdace98d5_ENSMUSG00000049134,a06d104e-bb9e-405f-b6b9-876c7d215ffb_ENSMUSG00000049134,91c09e97-9064-42d8-8611-91e96e785431_ENSMUSG00000049134,4501b29d-44a3-4a2e-abb0-10364ab689c8_ENSMUSG00000049134,83cb997a-37d3-4175-99eb-aefe43ba0eeb_ENSMUSG00000049134,4820e974-d75d-403e-8ddf-a676eb342c76_ENSMUSG00000049134,bff245dd-f1db-4a14-a4a7-031b01e4c272_ENSMUSG00000049134,7e0db336-6086-44cf-b9ec-6fdb2aaeba64_ENSMUSG00000049134,6283980b-4a80-4ac8-8a96-33ea05f33058_ENSMUSG00000049134,29d599fa-0b9c-48e8-9076-8b5737adaafc_ENSMUSG00000049134,18c034d2-ce33-4f2d-8d78-2f6b424d702a_ENSMUSG00000049134,4d174450-c151-4a64-aeef-b484daf9edee_ENSMUSG00000049134,65a47c26-2b4f-443c-9363-354a405cadae_ENSMUSG00000049134,997a506b-64c3-4080-8b3c-98c1b73ac5ad_ENSMUSG00000049134,e0948b4f-ee47-4590-9e5b-c0833d37b216_ENSMUSG00000049134,fca4729f-e6d9-435c-9924-9159eba1c952_ENSMUSG00000049134,66adedf4-9d4d-47cc-970c-d26b0e48681a_ENSMUSG00000049134,1b5e245f-7ad3-4e07-a7a8-adacd1875f6d_ENSMUSG00000049134,b0a57208-cf4b-4ffa-b524-7572e21409b8_ENSMUSG00000049134,52a6cc51-1a4c-419e-8950-cdfc6cfcbb73_ENSMUSG00000049134
exclusion_19:56338036-56338135	19:56338036-56338135	5.0	2.0	1.0	3.0	5.0	3.0	1fa02b33-a8ce-412c-a67e-e5a1937d75b7_ENSMUSG00000049134,1b62a223-17cd-43ea-9048-96f4954cbc58_ENSMUSG00000049134
inclusion_19:8847913-8847982	19:8847913-8847982	400.0	300.0	276.0	265.0	290.0	250.0	be367da3-1a77-456c-b33b-e3ba37dd4a96_ENSMUSG00000071657,2901daa1-e1b1-4ded-96f5-075f56ee25f1_ENSMUSG00000071657,adfc2d0f-7155-4a42-9265-1710e2edb120_ENSMUSG00000071657,61b1d4ee-987b-4b86-a8e1-78adfae15e59_ENSMUSG00000071657,b8f15682-a048-423b-aade-a47181031bb8_ENSMUSG00000071657,ENSMUST00000086058_ENSMUSG00000071657,cfef7fb9-f2dd-408a-999d-1fc88901407a_ENSMUSG00000071657,ENSMUST00000159634_ENSMUSG00000071657,d453c4eb-52ad-4d88-bace-6f69948fc297_ENSMUSG00000071657,7eb67e67-247a-4bdc-bb5d-082fd68fc5af_ENSMUSG00000071657,95d117a6-ec53-424a-b09d-54f02b53b4c5_ENSMUSG00000071657
exclusion_19:8847913-8847982	19:8847913-8847982	1.0	0.0	0.0	1.0	2.0	0.0	9813e4ee-48ac-43db-8086-ae160464c058_ENSMUSG00000071657
