feature_id	coordinate	D-CCN1-1	D-CCN1-2	D-CCN1-3	D-CTL-1	D-CTL-2	D-CTL-3	isoform_ids
exclusion_16:43880354	16:43880354-43880828_16:43880354-43880992	0.0	0.0	0.0	1.0	6.0	5.0	086d46ac-3672-412c-8761-ef28c906b161
inclusion_16:43880354-1	16:43880354-43880828_16:43880354-43880967	0.0	0.0	1.0	1.0	0.0	2.0	cc39d5ac-bbfb-4b26-ae32-3f6e73159297
exclusion_16:43880354-1	16:43880354-43880828_16:43880354-43880967	1.0	1.0	1.0	4.0	6.0	4.0	3eb5a6a1-8e1a-40cf-b9c4-276be19d32ff
inclusion_16:43880354-2	16:43880354-43880967_16:43880354-43880992	1.0	1.0	1.0	4.0	6.0	4.0	3eb5a6a1-8e1a-40cf-b9c4-276be19d32ff
exclusion_16:43880354-2	16:43880354-43880967_16:43880354-43880992	0.0	0.0	0.0	1.0	6.0	5.0	086d46ac-3672-412c-8761-ef28c906b161
inclusion_16:17528740	16:17528740-17530677_16:17528740-17530777	0.0	0.0	0.0	6.0	0.0	0.0	50359eb5-f4f0-42a4-a3ac-a902e79d8527
exclusion_16:17528740	16:17528740-17530677_16:17528740-17530777	3.0	8.0	6.0	2.0	4.0	3.0	2feda280-f6ae-4f92-9290-c6df29706721
inclusion_16:20607884	16:20607884-20610542_16:20607884-20610579	9.0	3.0	0.0	0.0	1.0	0.0	bcfb7362-0f07-4e5c-ad5f-0edc32416d8b,0fd585bc-17bb-4d45-9c96-2f2bfa2a6ece
exclusion_16:20607884	16:20607884-20610542_16:20607884-20610579	5.0	4.0	3.0	1.0	0.0	2.0	4bacdc30-147e-4fd2-b22b-c1c23dc02784
inclusion_16:87494427	16:87494427-87495578_16:87494427-87495728	11.0	7.0	4.0	11.0	15.0	20.0	16df1ea2-162c-4ffd-aff8-f10fcb14ab3d,1e5ac108-20cb-4ff5-ba00-6f86400aa915,143c2314-e7ff-4da3-84f0-49b6de0e9abe
exclusion_16:87494427	16:87494427-87495578_16:87494427-87495728	1511.0	943.0	815.0	1942.0	2006.0	1992.0	bf80238e-4219-411a-9861-81f6b51fbdf3,24890141-fae3-4f42-8c43-99f0d79938ce,773772f9-4cc8-455e-b791-67a58d6079d5,ENSMUST00000026704,ENSMUST00000175977,e3dc54fa-6c20-4eac-90e3-af5c8382cd57,112fa523-0417-40d2-a24a-35042384e55d,14f5ee92-94cd-4a6e-b89e-fa8a2dc5afde,4ac56616-da1b-4bfd-9d19-e5fd410caea4,e28bc3d6-3d49-4a5b-a292-ef9bd279f7ca,6a51ad17-52ef-4e8d-9d5d-30bf42d2b54a,24c25f2f-3fff-4fa0-b178-f3b8a0f871b7,bf431da7-ed2d-41c5-ac2e-ba7fe7177493,60bc5385-aa2c-4d4d-82bf-df70cf5111d2,e1bd0264-9581-4af1-b664-79f4954917a2,853501e6-42e8-4137-874e-3d153fbb76e8,e7ec790d-02e8-4348-a073-d5bbeff39c5f,e9eed006-9997-44c0-be53-c1e87a47d42e
inclusion_16:50720546	16:50720546-50726873_16:50720546-50727891	8.0	3.0	2.0	3.0	9.0	11.0	f7f4b653-c020-4171-ad67-f861000d89ac
exclusion_16:50720546	16:50720546-50726873_16:50720546-50727891	4.0	5.0	3.0	4.0	4.0	6.0	6b413ffd-8e0b-442f-a256-899e50cbe109,ffadd9ca-9cdc-44e8-8f73-42be94b776a2
inclusion_16:91930404	16:91930404-91931247_16:91930404-91931519	9.0	9.0	15.0	11.0	8.0	8.0	70f263b4-1742-41cc-b74a-0a9cd0e7d5de
exclusion_16:91930404	16:91930404-91931247_16:91930404-91931519	8430.0	7693.0	8202.0	8365.0	7333.0	8031.0	ENSMUST00000155452,55ca1b98-c541-4d21-843f-212776ee2ffa,dfa4f0e4-97be-4c7e-acb1-814972b13523,d27c10a6-d119-4f7a-a7dc-52cd59800fe3,92927dea-e616-4a2a-bcbf-dd583199913f,f4839f31-dd5b-4f6d-bd44-7ce8281a8c71,ENSMUST00000023677,a0d5d668-b323-42bf-9025-d90e29bb0a90
inclusion_16:91930404-1	16:91930404-91931135_16:91930404-91931247	8.0	6.0	14.0	10.0	11.0	6.0	09a18037-7441-4d92-9291-1fd36a2085a0,ENSMUST00000139277
exclusion_16:91930404-1	16:91930404-91931135_16:91930404-91931247	9.0	9.0	15.0	11.0	8.0	8.0	70f263b4-1742-41cc-b74a-0a9cd0e7d5de
inclusion_16:3907194	16:3907194-3908449_16:3907194-3908604	11.0	10.0	11.0	1.0	0.0	0.0	ENSMUST00000115859
exclusion_16:3907194	16:3907194-3908449_16:3907194-3908604	7.0	7.0	15.0	2.0	1.0	4.0	de311ca9-8ae2-4257-9590-0f030414e4d2,7c9cda13-9361-4da5-85cc-a5bef34ff1c5
inclusion_5:121372675	5:121372675-121373137_5:121372675-121373338	77.0	62.0	36.0	80.0	114.0	96.0	ENSMUST00000042312,95b3f2fb-343d-4a8d-9d39-0981034dae8e,5a9f71a9-b07d-4e30-b971-07f04244e34f,55e33696-5b7c-4b4a-8150-e94dac2b5e92,07bbafbc-26f1-41aa-9f7c-c0b6872fc452,f98534a1-3a79-4768-bfa0-e7f027d39225,1dc057e3-6360-444a-bff3-da33b3d984b7,6c5b5e05-3602-4e0b-9bea-86e5f92a812b,978243c2-7505-444a-9ba6-092f8da72a63,bbfa3a17-97b5-4c78-aa0f-efce94657f98
exclusion_5:121372675	5:121372675-121373137_5:121372675-121373338	3.0	3.0	6.0	18.0	8.0	17.0	49ccbf65-d197-4d1d-aeed-c7a6cd1255ef,ac0c1a11-5505-49fe-a6eb-a597464a4b43,1e8976ce-abf8-4e64-8d23-e6747b49e02e,0222146f-f082-47db-a331-2b2eebcefc8a
inclusion_5:121372675-1	5:121372675-121373137_5:121372675-121373149	77.0	62.0	36.0	80.0	114.0	96.0	ENSMUST00000042312,95b3f2fb-343d-4a8d-9d39-0981034dae8e,5a9f71a9-b07d-4e30-b971-07f04244e34f,55e33696-5b7c-4b4a-8150-e94dac2b5e92,07bbafbc-26f1-41aa-9f7c-c0b6872fc452,f98534a1-3a79-4768-bfa0-e7f027d39225,1dc057e3-6360-444a-bff3-da33b3d984b7,6c5b5e05-3602-4e0b-9bea-86e5f92a812b,978243c2-7505-444a-9ba6-092f8da72a63,bbfa3a17-97b5-4c78-aa0f-efce94657f98
exclusion_5:121372675-1	5:121372675-121373137_5:121372675-121373149	34.0	17.0	21.0	33.0	41.0	32.0	80ba0b89-3534-4977-a57f-b75554dcad0d,cb07e6b5-8449-4fd2-a791-f81bb6aa6eee,b5d17e7b-4e87-465f-8fb7-ef48da72ef8b,ENSMUST00000120784,1ee85b5f-3308-459c-b028-fc917abcf293,77cd05c9-c086-4923-8a56-5df4cb49a23f,87287d81-780a-4322-8bd4-c59a91f36902,6c5c0aba-d8dc-4d19-ba3c-767725f8b7e5
inclusion_5:121372675-2	5:121372675-121373149_5:121372675-121373338	34.0	17.0	21.0	33.0	41.0	32.0	80ba0b89-3534-4977-a57f-b75554dcad0d,cb07e6b5-8449-4fd2-a791-f81bb6aa6eee,b5d17e7b-4e87-465f-8fb7-ef48da72ef8b,ENSMUST00000120784,1ee85b5f-3308-459c-b028-fc917abcf293,77cd05c9-c086-4923-8a56-5df4cb49a23f,87287d81-780a-4322-8bd4-c59a91f36902,6c5c0aba-d8dc-4d19-ba3c-767725f8b7e5
exclusion_5:121372675-2	5:121372675-121373149_5:121372675-121373338	3.0	3.0	6.0	18.0	8.0	17.0	49ccbf65-d197-4d1d-aeed-c7a6cd1255ef,ac0c1a11-5505-49fe-a6eb-a597464a4b43,1e8976ce-abf8-4e64-8d23-e6747b49e02e,0222146f-f082-47db-a331-2b2eebcefc8a
inclusion_5:100485855	5:100485855-100498302_5:100485855-100498561	1.0	2.0	6.0	2.0	5.0	5.0	ENSMUST00000123572
exclusion_5:100485855	5:100485855-100498302_5:100485855-100498561	0.0	0.0	0.0	0.0	2.0	1.0	ENSMUST00000154921
inclusion_5:39615404	5:39615404-39644217_5:39615404-39644416	0.0	0.0	5.0	0.0	0.0	1.0	ENSMUST00000152057
exclusion_5:39615404	5:39615404-39644217_5:39615404-39644416	13.0	22.0	7.0	11.0	7.0	12.0	ENSMUST00000053116
inclusion_5:143320475	5:143320475-143321754_5:143320475-143321768	21.0	11.0	10.0	22.0	25.0	34.0	8595ef14-87be-411e-a0cb-f9cbe610ba3c,37bdb458-35d8-49e6-be41-8dcbfad05373,9b35126b-b732-47e6-9510-236b67ca725e,ENSMUST00000159813,4df29354-8b24-449e-aca5-a64e14c1be7d,59c0e6af-d4f9-4dda-9e1b-0cb34e761549,3ce48a5f-7f56-46cf-a363-92e1c7024556,16c6b5c1-dc1e-468c-9f3e-b041e4a88a2a
exclusion_5:143320475	5:143320475-143321754_5:143320475-143321768	151.0	129.0	133.0	154.0	160.0	183.0	53446107-216e-4864-8b50-9713dcded33a,63d0faa9-dac7-4416-b644-7eaad7fae6d9,59b5960c-6808-45bd-b193-57284fb74cb6,6b23310a-4aa3-459d-bfdf-f73c2050dc22,7d908f41-6bbf-4cc4-b499-e4fff18dedc0,bacf9894-eece-4dce-ace8-608d289f361c,ENSMUST00000001900,1fc32771-6a35-4127-a9be-d77ddec8dc6d,b671e4c6-746b-49b9-9842-1326ec96b32c,41682cea-033c-4665-bc79-bad67e2190a6,5b2174a9-ad1d-4da2-991b-063fddad9ceb,21c12ba7-42a0-4832-8d7a-35896888f79c,c79a3bb8-4cc1-470b-890a-c1e069038677,182b5054-367d-47d4-8b80-16a0f9de7585,93ec2a89-bc8d-4a26-b2ab-b5a8d8d66f1f,ea7f398c-5d7d-4c18-87c2-61f201833415
inclusion_5:66462166	5:66462166-66543398_5:66462166-66543461	2.0	2.0	1.0	0.0	0.0	0.0	83a1fce1-3d90-44b1-ae31-6c1711574f78
exclusion_5:66462166	5:66462166-66543398_5:66462166-66543461	2.0	6.0	3.0	4.0	11.0	11.0	9bdb9651-f826-40a8-b915-a6cf40bc87c8,0b73d074-4824-4730-902e-24526c033361,472cdbd6-cb14-4ec8-aa32-27adbd61ede4
inclusion_5:130024096	5:130024096-130024207_5:130024096-130024293	13.0	4.0	4.0	4.0	5.0	0.0	b11a3dcc-10cf-4ead-9771-27f63b121f3f,abd4a258-4e53-4242-a97a-a575e8521065,3a218a26-a42c-418c-a3e5-15de93027b11
exclusion_5:130024096	5:130024096-130024207_5:130024096-130024293	64.0	66.0	86.0	68.0	80.0	75.0	fe356a26-fdde-4a7d-b542-15c92c345887,548b2bfb-b423-4267-bef9-eaf17c2605e9,393bc9c8-c8fc-4d24-b1f8-f6bc1d528ef2,c0b7c9f9-c875-4b35-8050-7a3442b6fc1e,5849ffa0-9e0f-42ac-99a5-bdc221455c4b,0a6d1eb5-4705-4198-b5e8-70b5ba381cc3,ENSMUST00000161094,f9aa9e89-7e6d-4b8e-b218-3b264227a9f8
inclusion_5:92431122	5:92431122-92434511_5:92431122-92434652	2.0	3.0	0.0	6.0	9.0	2.0	2adb70c1-1936-4927-b8f7-8522a22904d3,064a07d1-9b7b-4b27-a5ae-1d0dedd44257
exclusion_5:92431122	5:92431122-92434511_5:92431122-92434652	1.0	0.0	0.0	1.0	5.0	1.0	d2744f13-5012-40ac-b2ac-518bf39317d0,915d5aab-6af0-4267-a7cc-625126f512cf
inclusion_5:112337741	5:112337741-112337975_5:112337741-112338001	1.0	0.0	11.0	2.0	0.0	0.0	ENSMUST00000031289,6b7b6a7d-b7b6-4d07-bcf1-c1a97ca2736b
exclusion_5:112337741	5:112337741-112337975_5:112337741-112338001	3.0	12.0	10.0	2.0	4.0	0.0	ENSMUST00000146510,4a6babb2-1c60-45bd-9200-93002d2a8862
inclusion_5:125018990	5:125018990-125019818_5:125018990-125019959	8.0	8.0	6.0	1.0	5.0	6.0	e256f6aa-bcb3-471c-b2bd-b2dfdc30f89d
exclusion_5:125018990	5:125018990-125019818_5:125018990-125019959	7.0	8.0	2.0	3.0	7.0	1.0	41e1c3b6-6c5b-4107-9483-30a29b17e569,f2cfe423-5290-4b4b-9f2d-8d5ebe29252b,03815492-92cb-49cb-a8ba-3258d0238a1f
inclusion_5:25281400	5:25281400-25281660_5:25281400-25281672	2.0	0.0	0.0	2.0	1.0	4.0	e43d87b5-920e-46c6-8820-f310ec3618ba
exclusion_5:25281400	5:25281400-25281660_5:25281400-25281672	0.0	0.0	1.0	5.0	3.0	5.0	d03e2f85-f92f-4d03-af3b-7ebb137702d6,3bfa9dd6-48e3-48e8-aec2-7b610d3ba4a5
inclusion_5:34636786	5:34636786-34636926_5:34636786-34637098	22.0	5.0	3.0	11.0	17.0	11.0	2a2a42c2-6ee0-41de-908d-10b6e87779d1,ENSMUST00000114329
exclusion_5:34636786	5:34636786-34636926_5:34636786-34637098	2.0	8.0	6.0	4.0	9.0	4.0	8f7d47a1-026d-413d-94e2-b20b2dc305de
inclusion_5:130254009	5:130254009-130255143_5:130254009-130255209	29.0	25.0	19.0	26.0	29.0	29.0	a9844e78-8b03-4e88-91b4-be2148390b64
exclusion_5:130254009	5:130254009-130255143_5:130254009-130255209	1.0	3.0	3.0	2.0	0.0	3.0	082c2f5d-e79e-4341-8d8b-3de2e6ac5c39
inclusion_5:100369634	5:100369634-100373379_5:100369634-100373424	8.0	10.0	4.0	8.0	10.0	4.0	51dd256f-2627-4593-8cdd-fbfec22a66cf,ad1e3277-d73b-44a6-b858-9b15dc3d66e7,ENSMUST00000094578
exclusion_5:100369634	5:100369634-100373379_5:100369634-100373424	7.0	12.0	3.0	7.0	16.0	9.0	196f6031-fce9-45e0-8d90-2915417b1243,c04f2046-7fe3-4b82-b1a9-4a56ab296b26,52e90489-6e6b-4eb4-a656-ba8cef465cc3
inclusion_5:143328570	5:143328570-143329098_5:143328570-143329165	12.0	7.0	10.0	14.0	17.0	16.0	8595ef14-87be-411e-a0cb-f9cbe610ba3c,bacf9894-eece-4dce-ace8-608d289f361c,1fc32771-6a35-4127-a9be-d77ddec8dc6d,41682cea-033c-4665-bc79-bad67e2190a6,c79a3bb8-4cc1-470b-890a-c1e069038677,182b5054-367d-47d4-8b80-16a0f9de7585
exclusion_5:143328570	5:143328570-143329098_5:143328570-143329165	146.0	106.0	112.0	145.0	152.0	172.0	ENSMUST00000001900,b671e4c6-746b-49b9-9842-1326ec96b32c,9b35126b-b732-47e6-9510-236b67ca725e,5b2174a9-ad1d-4da2-991b-063fddad9ceb,21c12ba7-42a0-4832-8d7a-35896888f79c,ENSMUST00000159813,4df29354-8b24-449e-aca5-a64e14c1be7d,93ec2a89-bc8d-4a26-b2ab-b5a8d8d66f1f,59c0e6af-d4f9-4dda-9e1b-0cb34e761549,3ce48a5f-7f56-46cf-a363-92e1c7024556
inclusion_5:146220484	5:146220484-146220737_5:146220484-146220939	9.0	1.0	0.0	6.0	9.0	4.0	ENSMUST00000161331
exclusion_5:146220484	5:146220484-146220737_5:146220484-146220939	14.0	9.0	10.0	28.0	29.0	31.0	ENSMUST00000067837,ENSMUST00000159074
inclusion_5:143328897	5:143328897-143329098_5:143328897-143329165	2.0	2.0	2.0	3.0	2.0	2.0	53446107-216e-4864-8b50-9713dcded33a,63d0faa9-dac7-4416-b644-7eaad7fae6d9
exclusion_5:143328897	5:143328897-143329098_5:143328897-143329165	9.0	21.0	18.0	10.0	9.0	25.0	59b5960c-6808-45bd-b193-57284fb74cb6,6b23310a-4aa3-459d-bfdf-f73c2050dc22,7d908f41-6bbf-4cc4-b499-e4fff18dedc0,37bdb458-35d8-49e6-be41-8dcbfad05373,ea7f398c-5d7d-4c18-87c2-61f201833415
inclusion_5:130254068	5:130254068-130255143_5:130254068-130255209	4.0	1.0	3.0	0.0	3.0	1.0	ENSMUST00000139211
exclusion_5:130254068	5:130254068-130255143_5:130254068-130255209	175.0	159.0	148.0	101.0	109.0	102.0	ENSMUST00000026387
inclusion_5:100480321	5:100480321-100485139_5:100480321-100485802	1.0	2.0	6.0	2.0	5.0	5.0	ENSMUST00000123572
exclusion_5:100480321	5:100480321-100485139_5:100480321-100485802	0.0	0.0	1.0	2.0	5.0	1.0	ENSMUST00000149714,ENSMUST00000154921
inclusion_5:138184547	5:138184547-138186961_5:138184547-138187083	8.0	11.0	4.0	5.0	7.0	5.0	dd5d1488-b9d2-4ccf-80f8-fcb2a84a13f3
exclusion_5:138184547	5:138184547-138186961_5:138184547-138187083	10.0	14.0	4.0	13.0	14.0	23.0	6cc33645-2b16-4d9e-9e5d-68940c6cc642,40eb1a3a-56dc-4b4b-9e4e-058a1fd4f355,67879924-4f69-4c60-8014-3dcc78716d61
inclusion_5:138184547-1	5:138184547-138186961_5:138184547-138187169	8.0	11.0	4.0	5.0	7.0	5.0	dd5d1488-b9d2-4ccf-80f8-fcb2a84a13f3
exclusion_5:138184547-1	5:138184547-138186961_5:138184547-138187169	41.0	38.0	22.0	47.0	48.0	50.0	4ce39841-edb9-49c9-a3ae-cd067bdeeb11,bcc7c786-2475-4f4e-bbca-3747c3282bd6,02e07445-9a5a-417c-9c15-c4137a483d7c,ENSMUST00000110937,ENSMUST00000048698,1f6313fa-4aed-436e-83da-b66d41af961b,422c0215-8aeb-495f-b09a-843aa6eb2018,abff91b0-7c7d-4484-bae6-639e29aab7be,03fe320a-c5a8-4793-9998-51af840d62b5
inclusion_5:138184547-2	5:138184547-138187083_5:138184547-138187169	10.0	14.0	4.0	13.0	14.0	23.0	6cc33645-2b16-4d9e-9e5d-68940c6cc642,40eb1a3a-56dc-4b4b-9e4e-058a1fd4f355,67879924-4f69-4c60-8014-3dcc78716d61
exclusion_5:138184547-2	5:138184547-138187083_5:138184547-138187169	41.0	38.0	22.0	47.0	48.0	50.0	4ce39841-edb9-49c9-a3ae-cd067bdeeb11,bcc7c786-2475-4f4e-bbca-3747c3282bd6,02e07445-9a5a-417c-9c15-c4137a483d7c,ENSMUST00000110937,ENSMUST00000048698,1f6313fa-4aed-436e-83da-b66d41af961b,422c0215-8aeb-495f-b09a-843aa6eb2018,abff91b0-7c7d-4484-bae6-639e29aab7be,03fe320a-c5a8-4793-9998-51af840d62b5
inclusion_5:24446952	5:24446952-24447746_5:24446952-24447756	0.0	2.0	3.0	0.0	0.0	3.0	bb06a61f-e520-44ab-97e3-a03643ca8dab
exclusion_5:24446952	5:24446952-24447746_5:24446952-24447756	21.0	25.0	21.0	14.0	12.0	23.0	ENSMUST00000030799
inclusion_5:114739281	5:114739281-114743730_5:114739281-114743775	8.0	9.0	14.0	24.0	22.0	21.0	8981963a-0f84-4b5a-b7a7-6cf2e69ed874,a286fa26-8b46-4e10-8fef-f728cf70826b-1,ENSMUST00000086564-1
exclusion_5:114739281	5:114739281-114743730_5:114739281-114743775	2.0	1.0	0.0	1.0	1.0	0.0	4627de62-d7ea-4fb7-a0ab-06ca51963d6c
inclusion_5:146959276	5:146959276-146963722_5:146959276-146963765	5.0	9.0	5.0	5.0	7.0	3.0	ENSMUST00000110566
exclusion_5:146959276	5:146959276-146963722_5:146959276-146963765	2.0	4.0	6.0	0.0	3.0	4.0	50c76fde-ddfc-47b9-a3ee-7b7510e71dc0
inclusion_5:146959276-1	5:146959276-146963711_5:146959276-146963722	4.0	2.0	1.0	3.0	4.0	5.0	ENSMUST00000066675
exclusion_5:146959276-1	5:146959276-146963711_5:146959276-146963722	5.0	9.0	5.0	5.0	7.0	3.0	ENSMUST00000110566
inclusion_5:146959276-2	5:146959276-146963711_5:146959276-146963765	4.0	2.0	1.0	3.0	4.0	5.0	ENSMUST00000066675
exclusion_5:146959276-2	5:146959276-146963711_5:146959276-146963765	2.0	4.0	6.0	0.0	3.0	4.0	50c76fde-ddfc-47b9-a3ee-7b7510e71dc0
inclusion_5:73041593	5:73041593-73046950_5:73041593-73047519	1.0	1.0	0.0	0.0	3.0	1.0	8c624000-961f-4dcf-8aed-0df575979402,ENSMUST00000146953
exclusion_5:73041593	5:73041593-73046950_5:73041593-73047519	3.0	1.0	0.0	8.0	9.0	8.0	f56d109a-a34f-4306-897d-04d58dc48604,d3dbb728-5082-41bb-a9f3-a1e5e362f3f0,fa34a957-fc79-4b37-9de1-577893d5b2e2,9f5cbe10-341d-4844-822e-f67f520053a1,ENSMUST00000101127
inclusion_5:136161724	5:136161724-136167824_5:136161724-136168365	3.0	0.0	1.0	0.0	4.0	2.0	d6e6b411-f48d-4801-8972-fddf8bc020b0
exclusion_5:136161724	5:136161724-136167824_5:136161724-136168365	3.0	3.0	1.0	5.0	2.0	2.0	ENSMUST00000197052
inclusion_5:31189746	5:31189746-31189880_5:31189746-31189976	63.0	37.0	38.0	31.0	35.0	24.0	f1759f9a-50b3-46ab-a2b0-81c7d583b75f,39bfe44e-b2f2-4f8a-bf92-18c38ca5e07e,7ff048a9-a6fb-42d0-8a3f-e7e4a8c2d732,d2738e61-5048-4151-a13b-11ae29b31965,ENSMUST00000166769,7bb82f35-60b1-4a83-afbd-fbdc5d14ab4a,66f50967-68e1-4807-b2ca-84aefdb410c2,128e3527-f946-4a2b-b215-4f78e1f2e7b7,d692a510-df3a-4d8c-91cd-783d99c96d32,ENSMUST00000077693
exclusion_5:31189746	5:31189746-31189880_5:31189746-31189976	1.0	1.0	0.0	0.0	5.0	0.0	d92f06df-64a3-44d9-8c5e-40aee9db04aa,fdfafbee-b4c2-49a5-8b5f-b830c669c2f0
inclusion_5:31189746-1	5:31189746-31189875_5:31189746-31189976	40.0	41.0	32.0	23.0	19.0	22.0	c98ed63e-fbc2-4db4-88fd-cdd2d10d6f7e
exclusion_5:31189746-1	5:31189746-31189875_5:31189746-31189976	1.0	1.0	0.0	0.0	5.0	0.0	d92f06df-64a3-44d9-8c5e-40aee9db04aa,fdfafbee-b4c2-49a5-8b5f-b830c669c2f0
inclusion_5:33655797	5:33655797-33657561_5:33655797-33657622	3.0	6.0	1.0	7.0	4.0	9.0	ENSMUST00000140931
exclusion_5:33655797	5:33655797-33657561_5:33655797-33657622	22.0	17.0	19.0	32.0	27.0	26.0	ENSMUST00000019439
inclusion_5:33655797-1	5:33655797-33657271_5:33655797-33657561	43.0	38.0	17.0	54.0	53.0	53.0	578862c0-8a98-4f02-9fb8-fb0807078c1d
exclusion_5:33655797-1	5:33655797-33657271_5:33655797-33657561	3.0	6.0	1.0	7.0	4.0	9.0	ENSMUST00000140931
inclusion_5:33655797-2	5:33655797-33657271_5:33655797-33657622	43.0	38.0	17.0	54.0	53.0	53.0	578862c0-8a98-4f02-9fb8-fb0807078c1d
exclusion_5:33655797-2	5:33655797-33657271_5:33655797-33657622	22.0	17.0	19.0	32.0	27.0	26.0	ENSMUST00000019439
inclusion_5:121384104	5:121384104-121384744_5:121384104-121384756	1.0	2.0	2.0	2.0	1.0	3.0	80ba0b89-3534-4977-a57f-b75554dcad0d,1ee85b5f-3308-459c-b028-fc917abcf293
exclusion_5:121384104	5:121384104-121384744_5:121384104-121384756	1.0	1.0	0.0	1.0	3.0	2.0	07bbafbc-26f1-41aa-9f7c-c0b6872fc452
inclusion_5:33269634	5:33269634-33274392_5:33269634-33274547	1.0	1.0	2.0	2.0	0.0	0.0	cd52752a-40e2-431b-b0a2-2543c090244f
exclusion_5:33269634	5:33269634-33274392_5:33269634-33274547	1.0	2.0	3.0	0.0	3.0	7.0	e1f5f451-3c42-46ad-8b4b-7554f0098aa0,04ebfbfe-7e29-4090-9ba5-61af53338b05
inclusion_5:92073278	5:92073278-92083334_5:92073278-92083528	19.0	9.0	9.0	21.0	23.0	21.0	ENSMUST00000167918,ENSMUST00000169094
exclusion_5:92073278	5:92073278-92083334_5:92073278-92083528	77.0	40.0	22.0	117.0	174.0	144.0	ENSMUST00000202258-1,ENSMUST00000113127,ENSMUST00000113127-1,74b62054-c311-4365-b177-4d6e7edfb5b8
inclusion_5:145165533	5:145165533-145166769_5:145165533-145166953	0.0	0.0	1.0	1.0	2.0	6.0	38c79473-bceb-4661-8ba3-9a6a20976f5a
exclusion_5:145165533	5:145165533-145166769_5:145165533-145166953	8.0	6.0	8.0	17.0	14.0	10.0	ENSMUST00000031628
inclusion_5:122818004	5:122818004-122818542_5:122818004-122818853	54.0	71.0	58.0	40.0	24.0	28.0	022528ce-facc-4b1f-9b52-277935dea83c,30f89e5e-9630-4d33-bb9a-611f7f4a9eb7
exclusion_5:122818004	5:122818004-122818542_5:122818004-122818853	301.0	247.0	218.0	411.0	392.0	453.0	ENSMUST00000200645,ab0d8f79-9f94-428c-8008-d498ddc15810,f43f9535-be02-4358-81f5-623b6c07f8c8,0feaa7c5-f5fb-4c70-8e82-b678f005c284,b1c05d4c-588f-4eab-b803-1b43e9009293,ENSMUST00000086216,ENSMUST00000197074,246653f8-45c6-4072-b6d4-c65094fb6a17,504a97d6-0c19-4541-9614-6d262bcd88fd,41c12053-4a9d-491f-8d7a-eac53f44729d,596cdb24-71bc-4289-a21a-7bc2f6351377,6d8e13d0-60d1-4e43-a492-126d0072caf3,bf2aa97e-8e44-4b0f-8fce-fd830e35409d,9d5cf86e-3487-49b5-97a0-7bd6a2f42199,ENSMUST00000196423,304ef57c-7fd4-4996-bc4d-3c903ffc2b62,552c90bb-df92-49c5-a66b-0bc0fbb1ea5b,ENSMUST00000199406,4501714c-5479-4cc5-bc28-e470f02a787e,2ce294cf-11ac-4fe7-b7f3-0bc83c76fa3b,bc083ca5-2c83-4f15-88ea-599576da2536,244864e8-4f56-4b87-9541-3d73b4c4ac58,63d5831d-ebaf-4cd1-8b48-185c74e35de6,eb704ec7-1204-480e-affd-f7bf5042d87a,4eae448c-2e48-4360-9cc5-a75a8602e34a,4970e2ca-c394-4637-9525-c3e058de8116,398a5526-4b39-4eca-90a9-8d351a066e44
inclusion_5:122818004-1	5:122818004-122818542_5:122818004-122818735	54.0	71.0	58.0	40.0	24.0	28.0	022528ce-facc-4b1f-9b52-277935dea83c,30f89e5e-9630-4d33-bb9a-611f7f4a9eb7
exclusion_5:122818004-1	5:122818004-122818542_5:122818004-122818735	4.0	0.0	2.0	1.0	1.0	1.0	efeb0424-dfc5-40ca-b77f-cc6049d3150f
inclusion_5:122818004-2	5:122818004-122818735_5:122818004-122818853	4.0	0.0	2.0	1.0	1.0	1.0	efeb0424-dfc5-40ca-b77f-cc6049d3150f
exclusion_5:122818004-2	5:122818004-122818735_5:122818004-122818853	301.0	247.0	218.0	411.0	392.0	453.0	ENSMUST00000200645,ab0d8f79-9f94-428c-8008-d498ddc15810,f43f9535-be02-4358-81f5-623b6c07f8c8,0feaa7c5-f5fb-4c70-8e82-b678f005c284,b1c05d4c-588f-4eab-b803-1b43e9009293,ENSMUST00000086216,ENSMUST00000197074,246653f8-45c6-4072-b6d4-c65094fb6a17,504a97d6-0c19-4541-9614-6d262bcd88fd,41c12053-4a9d-491f-8d7a-eac53f44729d,596cdb24-71bc-4289-a21a-7bc2f6351377,6d8e13d0-60d1-4e43-a492-126d0072caf3,bf2aa97e-8e44-4b0f-8fce-fd830e35409d,9d5cf86e-3487-49b5-97a0-7bd6a2f42199,ENSMUST00000196423,304ef57c-7fd4-4996-bc4d-3c903ffc2b62,552c90bb-df92-49c5-a66b-0bc0fbb1ea5b,ENSMUST00000199406,4501714c-5479-4cc5-bc28-e470f02a787e,2ce294cf-11ac-4fe7-b7f3-0bc83c76fa3b,bc083ca5-2c83-4f15-88ea-599576da2536,244864e8-4f56-4b87-9541-3d73b4c4ac58,63d5831d-ebaf-4cd1-8b48-185c74e35de6,eb704ec7-1204-480e-affd-f7bf5042d87a,4eae448c-2e48-4360-9cc5-a75a8602e34a,4970e2ca-c394-4637-9525-c3e058de8116,398a5526-4b39-4eca-90a9-8d351a066e44
inclusion_5:88673849	5:88673849-88675494_5:88673849-88675545	6.0	9.0	2.0	16.0	7.0	6.0	ENSMUST00000113234
